loc_name,for_name,ruta,barra(bus1),barra(bus1)_for,barra(bus1)_id,barra(bus2),barra(bus2)_for,barra(bus2)_id,outserv,cpZone,cpArea,cpGrid,cpSubstat,typ_id,GPSlat,GPSlon,Inom,on_off,aUsage
IS.R2.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\IS.R2.2.ElmCoup,138 kV Aguacate Sec A,WAGUAE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\138 kV Aguacate Sec A.ElmTerm,T.R2.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\T.R2.2.ElmTerm,0,SUR CERCANO,SUR,SUR 138 kV,ZAGUAE,,0.0,0.0,0.0,1,dct
IS.R3.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\IS.R3.2.ElmCoup,138 kV Aguacate Sec A,WAGUAE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\138 kV Aguacate Sec A.ElmTerm,T.R3.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\T.R3.2.ElmTerm,0,SUR CERCANO,SUR,SUR 138 kV,ZAGUAE,,0.0,0.0,0.0,1,dct
IS.R4.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\IS.R4.2.ElmCoup,138 kV Aguacate Sec A,WAGUAE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\138 kV Aguacate Sec A.ElmTerm,T.R4.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\T.R4.2.ElmTerm,0,SUR CERCANO,SUR,SUR 138 kV,ZAGUAE,,0.0,0.0,0.0,1,dct
IS.L1.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\IS.L1.1.ElmCoup,T.L1.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\T.L1.1.ElmTerm,L1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\L1.ElmTerm,0,SUR CERCANO,SUR,SUR 138 kV,ZAGUAE,,0.0,0.0,0.0,1,dct
IS.L2.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\IS.L2.1.ElmCoup,T.L2.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\T.L2.1.ElmTerm,L2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\L2.ElmTerm,0,SUR CERCANO,SUR,SUR 138 kV,ZAGUAE,,0.0,0.0,0.0,1,dct
IS.L3.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\IS.L3.1.ElmCoup,T.L3.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\T.L3.1.ElmTerm,L3,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\L3.ElmTerm,0,SUR CERCANO,SUR,SUR 138 kV,ZAGUAE,,0.0,0.0,0.0,1,dct
IS.L4.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\IS.L4.1.ElmCoup,T.L4.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\T.L4.1.ElmTerm,L4,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\L4.ElmTerm,0,SUR CERCANO,SUR,SUR 138 kV,ZAGUAE,,0.0,0.0,0.0,1,dct
IS.R1.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\IS.R1.1.ElmCoup,T.R1.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\T.R1.1.ElmTerm,R1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\R1.ElmTerm,0,SUR CERCANO,SUR,SUR 138 kV,ZAGUAE,,0.0,0.0,0.0,1,dct
IS.R2.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\IS.R2.1.ElmCoup,T.R2.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\T.R2.1.ElmTerm,R2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\R2.ElmTerm,0,SUR CERCANO,SUR,SUR 138 kV,ZAGUAE,,0.0,0.0,0.0,1,dct
IS.R3.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\IS.R3.1.ElmCoup,T.R3.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\T.R3.1.ElmTerm,R3,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\R3.ElmTerm,0,SUR CERCANO,SUR,SUR 138 kV,ZAGUAE,,0.0,0.0,0.0,1,dct
IS.R4.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\IS.R4.1.ElmCoup,T.R4.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\T.R4.1.ElmTerm,R4,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\R4.ElmTerm,0,SUR CERCANO,SUR,SUR 138 kV,ZAGUAE,,0.0,0.0,0.0,1,dct
WAGUBE_WAGU2K-T1-Q1,WAGUBE_WAGU2K-T1-Q1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\WAGUBE_WAGU2K-T1-Q1.ElmCoup,T.L1.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\T.L1.2.ElmTerm,T.L1.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\T.L1.1.ElmTerm,0,SUR CERCANO,SUR,SUR 138 kV,ZAGUAE,,0.0,0.0,0.0,1,cbk
ZAGUBE_ZVALBE-L1-Q1,ZAGUBE_ZVALBE-L1-Q1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\ZAGUBE_ZVALBE-L1-Q1.ElmCoup,T.L2.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\T.L2.2.ElmTerm,T.L2.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\T.L2.1.ElmTerm,0,SUR CERCANO,SUR,SUR 138 kV,ZAGUAE,,0.0,0.0,0.0,1,cbk
CB.L3,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\CB.L3.ElmCoup,T.L3.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\T.L3.2.ElmTerm,T.L3.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\T.L3.1.ElmTerm,0,SUR CERCANO,SUR,SUR 138 kV,ZAGUAE,,0.0,0.0,0.0,1,cbk
CB.L4,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\CB.L4.ElmCoup,T.L4.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\T.L4.2.ElmTerm,T.L4.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\T.L4.1.ElmTerm,0,SUR CERCANO,SUR,SUR 138 kV,ZAGUAE,,0.0,0.0,0.0,1,cbk
WAGUAE_WAGU1K-T1-Q1,WAGUAE_WAGU1K-T1-Q1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\WAGUAE_WAGU1K-T1-Q1.ElmCoup,T.R1.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\T.R1.2.ElmTerm,T.R1.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\T.R1.1.ElmTerm,0,SUR CERCANO,SUR,SUR 138 kV,ZAGUAE,,0.0,0.0,0.0,1,cbk
ZAGUAE_ZJIGBE-L1-Q1,ZAGUAE_ZJIGBE-L1-Q1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\ZAGUAE_ZJIGBE-L1-Q1.ElmCoup,T.R2.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\T.R2.2.ElmTerm,T.R2.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\T.R2.1.ElmTerm,0,SUR CERCANO,SUR,SUR 138 kV,ZAGUAE,,0.0,0.0,0.0,1,cbk
CB.R3,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\CB.R3.ElmCoup,T.R3.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\T.R3.2.ElmTerm,T.R3.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\T.R3.1.ElmTerm,0,SUR CERCANO,SUR,SUR 138 kV,ZAGUAE,,0.0,0.0,0.0,1,cbk
CB.R4,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\CB.R4.ElmCoup,T.R4.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\T.R4.2.ElmTerm,T.R4.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\ZAGUAE.ElmSubstat\T.R4.1.ElmTerm,0,SUR CERCANO,SUR,SUR 138 kV,ZAGUAE,,0.0,0.0,0.0,1,cbk
IS1.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\ZMRIOE.ElmSubstat\IS1.1.ElmCoup,T1.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\ZMRIOE.ElmSubstat\T1.1.ElmTerm,1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\ZMRIOE.ElmSubstat\1.ElmTerm,0,SUR MEDIO,SUR,SUR 138 kV,ZMRIOE,,0.0,0.0,0.0,1,dct
IS2.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\ZMRIOE.ElmSubstat\IS2.1.ElmCoup,T2.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\ZMRIOE.ElmSubstat\T2.1.ElmTerm,2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\ZMRIOE.ElmSubstat\2.ElmTerm,0,SUR MEDIO,SUR,SUR 138 kV,ZMRIOE,,0.0,0.0,0.0,1,dct
IS3.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\ZMRIOE.ElmSubstat\IS3.1.ElmCoup,T3.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\ZMRIOE.ElmSubstat\T3.1.ElmTerm,3,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\ZMRIOE.ElmSubstat\3.ElmTerm,0,SUR MEDIO,SUR,SUR 138 kV,ZMRIOE,,0.0,0.0,0.0,1,dct
IS4.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\ZMRIOE.ElmSubstat\IS4.1.ElmCoup,T4.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\ZMRIOE.ElmSubstat\T4.1.ElmTerm,4,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\ZMRIOE.ElmSubstat\4.ElmTerm,0,SUR MEDIO,SUR,SUR 138 kV,ZMRIOE,,0.0,0.0,0.0,1,dct
IS0.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\ZMRIOE.ElmSubstat\IS0.1.ElmCoup,138 kV Monte Río B2,WMRI2E,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\ZMRIOE.ElmSubstat\138 kV Monte Río B2.ElmTerm,T0.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\ZMRIOE.ElmSubstat\T0.1.ElmTerm,0,SUR MEDIO,SUR,SUR 138 kV,ZMRIOE,,0.0,0.0,0.0,1,dct
IS1.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\ZMRIOE.ElmSubstat\IS1.2.ElmCoup,138 kV Monte Río B2,WMRI2E,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\ZMRIOE.ElmSubstat\138 kV Monte Río B2.ElmTerm,T1.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\ZMRIOE.ElmSubstat\T1.2.ElmTerm,0,SUR MEDIO,SUR,SUR 138 kV,ZMRIOE,,0.0,0.0,0.0,1,dct
IS2.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\ZMRIOE.ElmSubstat\IS2.2.ElmCoup,138 kV Monte Río B2,WMRI2E,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\ZMRIOE.ElmSubstat\138 kV Monte Río B2.ElmTerm,T2.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\ZMRIOE.ElmSubstat\T2.2.ElmTerm,0,SUR MEDIO,SUR,SUR 138 kV,ZMRIOE,,0.0,0.0,0.0,1,dct
IS3.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\ZMRIOE.ElmSubstat\IS3.2.ElmCoup,138 kV Monte Río B2,WMRI2E,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\ZMRIOE.ElmSubstat\138 kV Monte Río B2.ElmTerm,T3.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\ZMRIOE.ElmSubstat\T3.2.ElmTerm,0,SUR MEDIO,SUR,SUR 138 kV,ZMRIOE,,0.0,0.0,0.0,1,dct
IS4.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\ZMRIOE.ElmSubstat\IS4.2.ElmCoup,138 kV Monte Río B2,WMRI2E,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\ZMRIOE.ElmSubstat\138 kV Monte Río B2.ElmTerm,T4.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\ZMRIOE.ElmSubstat\T4.2.ElmTerm,0,SUR MEDIO,SUR,SUR 138 kV,ZMRIOE,,0.0,0.0,0.0,1,dct
IS0.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\ZMRIOE.ElmSubstat\IS0.2.ElmCoup,138 kV Monte Río B1,WMRI1E,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\ZMRIOE.ElmSubstat\138 kV Monte Río B1.ElmTerm,T0.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\ZMRIOE.ElmSubstat\T0.2.ElmTerm,0,SUR MEDIO,SUR,SUR 138 kV,ZMRIOE,,0.0,0.0,0.0,1,dct
IS1.3,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\ZMRIOE.ElmSubstat\IS1.3.ElmCoup,138 kV Monte Río B1,WMRI1E,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\ZMRIOE.ElmSubstat\138 kV Monte Río B1.ElmTerm,T1.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\ZMRIOE.ElmSubstat\T1.2.ElmTerm,0,SUR MEDIO,SUR,SUR 138 kV,ZMRIOE,,0.0,0.0,0.0,0,dct
IS2.3,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\ZMRIOE.ElmSubstat\IS2.3.ElmCoup,138 kV Monte Río B1,WMRI1E,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\ZMRIOE.ElmSubstat\138 kV Monte Río B1.ElmTerm,T2.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\ZMRIOE.ElmSubstat\T2.2.ElmTerm,0,SUR MEDIO,SUR,SUR 138 kV,ZMRIOE,,0.0,0.0,0.0,0,dct
IS3.3,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\ZMRIOE.ElmSubstat\IS3.3.ElmCoup,138 kV Monte Río B1,WMRI1E,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\ZMRIOE.ElmSubstat\138 kV Monte Río B1.ElmTerm,T3.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\ZMRIOE.ElmSubstat\T3.2.ElmTerm,0,SUR MEDIO,SUR,SUR 138 kV,ZMRIOE,,0.0,0.0,0.0,0,dct
