loc_name,for_name,ruta,barra(bus1),barra(bus1)_for,barra(bus1)_id,barra(bus2),barra(bus2)_for,barra(bus2)_id,outserv,cpZone,cpArea,cpGrid,cpSubstat,typ_id,dline,nlnum,Inom,R0,R1,X0,X1,B0,B1,G1
69 kV Derivación Grupo Ramos Mella,ZGRMEF_ZXGRMF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Derivación Grupo Ramos Mella.ElmLne,Tap Grupo Ramos Mella,WXGRMF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Grupo Ramos Mella.ElmTerm,69 kV Grupo Ramos Mella,WGRMEF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Grupo Ramos Mella.ElmTerm,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,,P.MADERA TP-IG 50 P/69 - 559 AAAC,0.0010000000474974513,1,0.6629999876022339,0.0005240067257545888,0.00011654803529381752,0.0015145379584282637,0.00042654963908717036,0.002048491034656763,0.003926913719624281,-2.7755576933948015e-20
69 kV Derivación Guerra,ZGUERF_ZXGUEF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Derivación Guerra.ElmLne,Tap Guerra,WXGUEF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Guerra.ElmTerm,69 kV Guerra,WGUERF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Guerra.ElmTerm,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,,P.MADERA TP-IG 50 P/69 - 559 AAAC,0.0010000000474974513,1,0.6629999876022339,0.0005240067257545888,0.00011654803529381752,0.0015145379584282637,0.00042654963908717036,0.002048491034656763,0.003926913719624281,-2.7755576933948015e-20
69 kV Derivación Base Aerea San Isidro,ZBASIF_ZXBASF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Derivación Base Aerea San Isidro.ElmLne,Tap Base Aérea San Isidro,WXBASF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Base Aérea San Isidro.ElmTerm,69 kV Base Aérea San Isidro,WBASIF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Base Aérea San Isidro.ElmTerm,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,,P.CONCRETO TVS-1/1C/69/1xF - 4/0 AAAC,1.100000023841858,1,0.3799999952316284,0.7584680914878845,0.3380161225795746,1.7412225008010864,0.5112622976303101,2.04645037651062,4.002890110015869,-1.5265566919468147e-17
69 kV Derivación Tamarindo,ZTAMAF_ZXTMRF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Derivación Tamarindo.ElmLne,69 kV Tamarindo,WTAMAF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Tamarindo.ElmTerm,Tap Tamarindo,WXTMRF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Tamarindo.ElmTerm,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,,P.MADERA TP-IG 50 P/69 - 559 AAAC,0.30000001192092896,1,0.6629999876022339,0.15720202028751373,0.03496440872550011,0.4543614089488983,0.12796489894390106,0.6145473122596741,1.1780741214752197,-8.326673015560919e-18
69 kV Derivación Gomas y Plásticos,ZGPLAF_ZXGPLF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Derivación Gomas y Plásticos.ElmLne,69 kV Gomas y Plásticos,WGPLAF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Gomas y Plásticos.ElmTerm,Tap Gomas Y Plásticos,WXGPLF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Gomas Y Plásticos.ElmTerm,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,,P.MADERA TP-IG 55 P/69 - 4/0 AAAC,0.019999999552965164,1,0.3799999952316284,0.01421387679874897,0.006144606973975897,0.03096013329923153,0.009476101957261562,0.03869640454649925,0.07093868404626846,-1.1102229998097382e-18
69 kV Derivación INCA La Isabela_b,ZIISAF_ZXIISF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Derivación INCA La Isabela_b.ElmLne,69 kV INCA La Isabela,WIISAF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV INCA La Isabela.ElmTerm,Tap INCA La Isabela,WXIISF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap INCA La Isabela.ElmTerm,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,,P.MADERA TP-IG 55 P/69 - 4/0 AAAC,0.25,1,0.3799999952316284,0.17767345905303955,0.07680758833885193,0.3870016932487488,0.11845127493143082,0.4837051033973694,0.8867335915565491,-1.3877787807814457e-17
69 kV Dajao – Monte Plata Solar_a,ZDJAOF_ZYAMAF-L1_b,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Dajao – Monte Plata Solar_a.ElmLne,1(3),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Dajao.ElmSite\ZDJAOF.ElmSubstat\1(3).ElmTerm,Tap Sierra Prieta,WXSPRF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Tap Sierra Prieta.ElmTerm,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,,T.ACERO S1(2)/1C/138/1xF/559 AAAC,9.329999923706055,1,0.6629999876022339,4.022540092468262,1.0853381156921387,13.990084648132324,4.42745304107666,16.627187728881836,32.81919860839844,7.768785551287062e-16
69 kV Derivación Parque Ind Duarte,ZPIDUF-ZXIDUF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Derivación Parque Ind Duarte.ElmLne,Tap Parque Industrial Duarte,WXIDUF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Parque Industrial Duarte.ElmTerm,69 kV Parque Industrial Duarte,WPIDUF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Parque Industrial Duarte.ElmTerm,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,,P.MADERA TP-IG 50 P/69 - 559 AAAC,0.007000000216066837,1,0.6629999876022339,0.003668047022074461,0.0008158362470567226,0.010601765476167202,0.0029858474154025316,0.014339436776936054,0.02748839557170868,-1.9428903530646184e-19
69 kV Arroyo Hondo – Kilómetro 10.5_b,ZKDMEF_ZXCARF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Arroyo Hondo – Kilómetro 10.5_b.ElmLne,L1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\L1.ElmTerm,Tap Carrefour,WXCARF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Carrefour.ElmTerm,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,,P.MADERA TP-IG 50 P/69 - 477 ACSR,0.6000000238418579,1,0.5999999642372131,0.312945693731308,0.07075826823711395,0.907275915145874,0.26312509179115295,1.2392531633377075,2.324765682220459,-8.326673015560919e-18
69 kV Arroyo Hondo – Kilómetro 10.5_a,ZAHOBF_ZXCARF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Arroyo Hondo – Kilómetro 10.5_a.ElmLne,WAHONF(12),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Arroyo Hondo.ElmSite\ZAHONF.ElmSubstat\WAHONF(12).ElmTerm,Tap Carrefour,WXCARF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Carrefour.ElmTerm,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 69 kV,,P.MADERA TP-IG 55 P/69 - 477 ACSR,4.75,1,0.5999999642372131,2.476620674133301,0.5601690411567688,7.185530662536621,2.0830729007720947,9.632752418518066,18.397932052612305,3.625572064791527e-16
69 kV Hainamosa – Boca Chica(Tamarindo)d,ZBASIF_ZXZBVF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Hainamosa – Boca Chica(Tamarindo)d.ElmLne,Tap Base Aérea San Isidro,WXBASF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Base Aérea San Isidro.ElmTerm,Tap 69 kV Maranatha,WXMARF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap 69 kV Maranatha.ElmTerm,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,,P.MADERA TP-IG 50 P/69 - 559 AAAC,1.7999999523162842,1,0.6629999876022339,0.9432120323181152,0.20978644490242004,2.726168155670166,0.7677893042564392,3.687283754348755,7.06844425201416,-4.9960034784643064e-17
69 kV Hainamosa – Boca Chica(Tamar(1),ZBASIF_ZXZBVF-L1_a,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Hainamosa – Boca Chica(Tamar(1).ElmLne,Tap 69 kV Maranatha,WXMARF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap 69 kV Maranatha.ElmTerm,Tap ZF Buena Vista,WXZBVF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Tap ZF Buena Vista.ElmTerm,0,,,CENTRAL 69 kV,,P.MADERA TP-IG 50 P/69 - 559 AAAC,1.1200001239776611,1,0.6629999876022339,0.586887538433075,0.13053379952907562,1.6962826251983643,0.47773563861846924,2.2943100929260254,4.398143768310547,-3.108624813057573e-17
