loc_name,for_name,ruta,barra(bus1),barra(bus1)_for,barra(bus2),barra(bus2)_for,outserv,cpZone,cpArea,cpGrid,cpSubstat,typ_id,GPSlat,GPSlon,Inom,on_off,aUsage
WSESTE_WSES3K-T1-Q1,WSESTE_WSES3K-T1-Q1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Sultana del Este.ElmSite\ZSESTE.ElmSubstat\WSESTE_WSES3K-T1-Q1.ElmCoup,T1.2,,T1.1,,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSESTE,,0.0,0.0,0.0,1,cbk
WSESTE_WSES2K-T1-Q1,WSESTE_WSES2K-T1-Q1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Sultana del Este.ElmSite\ZSESTE.ElmSubstat\WSESTE_WSES2K-T1-Q1.ElmCoup,T2.2,,T2.1,,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSESTE,,0.0,0.0,0.0,1,cbk
ZSESTE-D1-Q1,ZSESTE-D1-Q1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Sultana del Este.ElmSite\ZSESTE.ElmSubstat\ZSESTE-D1-Q1.ElmCoup,T3.2,,T3.1,,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSESTE,,0.0,0.0,0.0,1,cbk
WSESTE_WSES1K-T1-Q1,WSESTE_WSES1K-T1-Q1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Sultana del Este.ElmSite\ZSESTE.ElmSubstat\WSESTE_WSES1K-T1-Q1.ElmCoup,T4.2,,T4.1,,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSESTE,,0.0,0.0,0.0,1,cbk
IS5.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Sultana del Este.ElmSite\ZSESTE.ElmSubstat\IS5.2.ElmCoup,138 kV Sultana del Este,WSESTE,T5.2,,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSESTE,,0.0,0.0,0.0,1,dct
IS5.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Sultana del Este.ElmSite\ZSESTE.ElmSubstat\IS5.1.ElmCoup,T5.1,,5,,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSESTE,,0.0,0.0,0.0,1,dct
ZSESTE_ZXSP2E-L1-Q1,ZSESTE_ZXSP2E-L1-Q1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Sultana del Este.ElmSite\ZSESTE.ElmSubstat\ZSESTE_ZXSP2E-L1-Q1.ElmCoup,T5.2,,T5.1,,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSESTE,,0.0,0.0,0.0,1,cbk
IS1.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\La Romana.ElmSite\ZLROME.ElmSubstat\IS1.1.ElmCoup,T1.1,,1,,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZLROME,,0.0,0.0,0.0,1,dct
IS2.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\La Romana.ElmSite\ZLROME.ElmSubstat\IS2.1.ElmCoup,T2.1,,2,,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZLROME,,0.0,0.0,0.0,1,dct
IS3.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\La Romana.ElmSite\ZLROME.ElmSubstat\IS3.1.ElmCoup,T3.1,,3,,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZLROME,,0.0,0.0,0.0,1,dct
IS4.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\La Romana.ElmSite\ZLROME.ElmSubstat\IS4.1.ElmCoup,T4.1,,4,,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZLROME,,0.0,0.0,0.0,1,dct
IS1.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\La Romana.ElmSite\ZLROME.ElmSubstat\IS1.2.ElmCoup,138 kV La Romana,WLROME,T1.2,,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZLROME,,0.0,0.0,0.0,1,dct
IS2.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\La Romana.ElmSite\ZLROME.ElmSubstat\IS2.2.ElmCoup,138 kV La Romana,WLROME,T2.2,,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZLROME,,0.0,0.0,0.0,1,dct
IS3.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\La Romana.ElmSite\ZLROME.ElmSubstat\IS3.2.ElmCoup,138 kV La Romana,WLROME,T3.2,,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZLROME,,0.0,0.0,0.0,1,dct
IS4.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\La Romana.ElmSite\ZLROME.ElmSubstat\IS4.2.ElmCoup,138 kV La Romana,WLROME,T4.2,,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZLROME,,0.0,0.0,0.0,1,dct
ZLROME_ZHIGUE-L1-Q1,ZLROME_ZHIGUE-L1-Q1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\La Romana.ElmSite\ZLROME.ElmSubstat\ZLROME_ZHIGUE-L1-Q1.ElmCoup,T1.2,,T1.1,,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZLROME,,0.0,0.0,0.0,1,cbk
WLROME_WLROMF-T1-Q1,WLROME_WLROMF-T1-Q1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\La Romana.ElmSite\ZLROME.ElmSubstat\WLROME_WLROMF-T1-Q1.ElmCoup,T2.2,,T2.1,,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZLROME,,0.0,0.0,0.0,1,cbk
ZLROME-D1-Q1,ZLROME-D1-Q1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\La Romana.ElmSite\ZLROME.ElmSubstat\ZLROME-D1-Q1.ElmCoup,T3.2,,T3.1,,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZLROME,,0.0,0.0,0.0,1,cbk
ZLROME_ZSPMBE-L2-Q1,ZLROME_ZSPMBE-L2-Q1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\La Romana.ElmSite\ZLROME.ElmSubstat\ZLROME_ZSPMBE-L2-Q1.ElmCoup,T4.2,,T4.1,,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZLROME,,0.0,0.0,0.0,1,cbk
IS5.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\La Romana.ElmSite\ZLROME.ElmSubstat\IS5.2.ElmCoup,138 kV La Romana,WLROME,T5.2,,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZLROME,,0.0,0.0,0.0,1,dct
IS5.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\La Romana.ElmSite\ZLROME.ElmSubstat\IS5.1.ElmCoup,T5.1,,5,,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZLROME,,0.0,0.0,0.0,1,dct
ZLROME_ZSPMBE-L1-Q1,ZLROME_ZSPMBE-L1-Q1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\La Romana.ElmSite\ZLROME.ElmSubstat\ZLROME_ZSPMBE-L1-Q1.ElmCoup,T5.2,,T5.1,,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZLROME,,0.0,0.0,0.0,1,cbk
IS6.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\La Romana.ElmSite\ZLROME.ElmSubstat\IS6.2.ElmCoup,138 kV La Romana,WLROME,T6.2,,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZLROME,,0.0,0.0,0.0,1,dct
IS6.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\La Romana.ElmSite\ZLROME.ElmSubstat\IS6.1.ElmCoup,T6.1,,6,,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZLROME,,0.0,0.0,0.0,1,dct
WLROME_WLROMF-T1-Q1(1),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\La Romana.ElmSite\ZLROME.ElmSubstat\WLROME_WLROMF-T1-Q1(1).ElmCoup,T6.2,,T6.1,,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZLROME,,0.0,0.0,0.0,1,cbk
IS1.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\La Romana.ElmSite\ZLROMF.ElmSubstat\IS1.1.ElmCoup,T1.1,,1,,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZLROMF,,0.0,0.0,0.0,1,dct
IS2.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\La Romana.ElmSite\ZLROMF.ElmSubstat\IS2.1.ElmCoup,T2.1,,2,,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZLROMF,,0.0,0.0,0.0,1,dct
IS3.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\La Romana.ElmSite\ZLROMF.ElmSubstat\IS3.1.ElmCoup,T3.1,,3,,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZLROMF,,0.0,0.0,0.0,1,dct
IS4.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\La Romana.ElmSite\ZLROMF.ElmSubstat\IS4.1.ElmCoup,T4.1,,4,,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZLROMF,,0.0,0.0,0.0,1,dct
IS1.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\La Romana.ElmSite\ZLROMF.ElmSubstat\IS1.2.ElmCoup,69 kV La Romana,WLROMF,T1.2,,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZLROMF,,0.0,0.0,0.0,1,dct
IS2.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\La Romana.ElmSite\ZLROMF.ElmSubstat\IS2.2.ElmCoup,69 kV La Romana,WLROMF,T2.2,,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZLROMF,,0.0,0.0,0.0,1,dct
IS3.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\La Romana.ElmSite\ZLROMF.ElmSubstat\IS3.2.ElmCoup,69 kV La Romana,WLROMF,T3.2,,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZLROMF,,0.0,0.0,0.0,1,dct
IS4.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\La Romana.ElmSite\ZLROMF.ElmSubstat\IS4.2.ElmCoup,69 kV La Romana,WLROMF,T4.2,,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZLROMF,,0.0,0.0,0.0,1,dct
WLROME_WLROMF-T1-Q2,WLROME_WLROMF-T1-Q2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\La Romana.ElmSite\ZLROMF.ElmSubstat\WLROME_WLROMF-T1-Q2.ElmCoup,T1.2,,T1.1,,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZLROMF,,0.0,0.0,0.0,1,cbk
ZLROMF_ZBVISF-L1-Q1,ZLROMF_ZBVISF-L1-Q1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\La Romana.ElmSite\ZLROMF.ElmSubstat\ZLROMF_ZBVISF-L1-Q1.ElmCoup,T2.2,,T2.1,,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZLROMF,,0.0,0.0,0.0,1,cbk
ZLROMF_ZLRMAF-L1-Q1,ZLROMF_ZLRMAF-L1-Q1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\La Romana.ElmSite\ZLROMF.ElmSubstat\ZLROMF_ZLRMAF-L1-Q1.ElmCoup,T3.2,,T3.1,,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZLROMF,,0.0,0.0,0.0,1,cbk
ZLROMF_ZXBLEF-L1-Q1,ZLROMF_ZXBLEF-L1-Q1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\La Romana.ElmSite\ZLROMF.ElmSubstat\ZLROMF_ZXBLEF-L1-Q1.ElmCoup,T4.2,,T4.1,,0,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZLROMF,,0.0,0.0,0.0,1,cbk
IS.L0.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\SPM 2.ElmSite\ZSPM2E.ElmSubstat\IS.L0.1.ElmCoup,138 kV SPM 2 B2 Sec B,WSP2DE,T.L0.2,,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPM2E,,0.0,0.0,0.0,1,dct
IS.L1.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\SPM 2.ElmSite\ZSPM2E.ElmSubstat\IS.L1.2.ElmCoup,138 kV SPM 2 B2 Sec B,WSP2DE,T.L1.2,,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPM2E,,0.0,0.0,0.0,1,dct
IS.L2.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\SPM 2.ElmSite\ZSPM2E.ElmSubstat\IS.L2.2.ElmCoup,138 kV SPM 2 B2 Sec B,WSP2DE,T.L2.2,,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPM2E,,0.0,0.0,0.0,1,dct
IS.L3.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\SPM 2.ElmSite\ZSPM2E.ElmSubstat\IS.L3.2.ElmCoup,138 kV SPM 2 B2 Sec B,WSP2DE,T.L3.2,,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPM2E,,0.0,0.0,0.0,1,dct
IS.L4.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\SPM 2.ElmSite\ZSPM2E.ElmSubstat\IS.L4.2.ElmCoup,138 kV SPM 2 B2 Sec B,WSP2DE,T.L4.2,,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPM2E,,0.0,0.0,0.0,1,dct
CBS1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\SPM 2.ElmSite\ZSPM2E.ElmSubstat\CBS1.ElmCoup,138 kV SPM 2 B2 Sec A,WSP2CE,138 kV SPM 2 B2 Sec B,WSP2DE,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPM2E,,0.0,0.0,0.0,1,cbk
IS.L0.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\SPM 2.ElmSite\ZSPM2E.ElmSubstat\IS.L0.2.ElmCoup,138 kV SPM 2 B1 Sec B,WSP2BE,T.L0.2,,0,,,ESTE 138 kV,ZSPM2E,,0.0,0.0,0.0,0,dct
IS.L1.3,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\SPM 2.ElmSite\ZSPM2E.ElmSubstat\IS.L1.3.ElmCoup,138 kV SPM 2 B1 Sec B,WSP2BE,T.L1.2,,0,,,ESTE 138 kV,ZSPM2E,,0.0,0.0,0.0,0,dct
IS.L2.3,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\SPM 2.ElmSite\ZSPM2E.ElmSubstat\IS.L2.3.ElmCoup,138 kV SPM 2 B1 Sec B,WSP2BE,T.L2.2,,0,,,ESTE 138 kV,ZSPM2E,,0.0,0.0,0.0,0,dct
IS.L3.3,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\SPM 2.ElmSite\ZSPM2E.ElmSubstat\IS.L3.3.ElmCoup,138 kV SPM 2 B1 Sec B,WSP2BE,T.L3.2,,0,,,ESTE 138 kV,ZSPM2E,,0.0,0.0,0.0,0,dct
IS.L4.3,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\SPM 2.ElmSite\ZSPM2E.ElmSubstat\IS.L4.3.ElmCoup,138 kV SPM 2 B1 Sec B,WSP2BE,T.L4.2,,0,,,ESTE 138 kV,ZSPM2E,,0.0,0.0,0.0,0,dct
CBS2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\SPM 2.ElmSite\ZSPM2E.ElmSubstat\CBS2.ElmCoup,138 kV SPM 2 B1 Sec A,WSP2AE,138 kV SPM 2 B1 Sec B,WSP2BE,0,,,ESTE 138 kV,ZSPM2E,,0.0,0.0,0.0,1,cbk
IS.R0.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\SPM 2.ElmSite\ZSPM2E.ElmSubstat\IS.R0.1.ElmCoup,138 kV SPM 2 B2 Sec A,WSP2CE,T.R0.2,,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPM2E,,0.0,0.0,0.0,1,dct
IS.R1.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\SPM 2.ElmSite\ZSPM2E.ElmSubstat\IS.R1.2.ElmCoup,138 kV SPM 2 B2 Sec A,WSP2CE,T.R1.2,,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPM2E,,0.0,0.0,0.0,1,dct
IS.R2.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\SPM 2.ElmSite\ZSPM2E.ElmSubstat\IS.R2.2.ElmCoup,138 kV SPM 2 B2 Sec A,WSP2CE,T.R2.2,,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPM2E,,0.0,0.0,0.0,1,dct
IS.R3.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\SPM 2.ElmSite\ZSPM2E.ElmSubstat\IS.R3.2.ElmCoup,138 kV SPM 2 B2 Sec A,WSP2CE,T.R3.2,,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPM2E,,0.0,0.0,0.0,1,dct
IS.R4.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\SPM 2.ElmSite\ZSPM2E.ElmSubstat\IS.R4.2.ElmCoup,138 kV SPM 2 B2 Sec A,WSP2CE,T.R4.2,,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPM2E,,0.0,0.0,0.0,1,dct
IS.R0.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\SPM 2.ElmSite\ZSPM2E.ElmSubstat\IS.R0.2.ElmCoup,138 kV SPM 2 B1 Sec A,WSP2AE,T.R0.2,,0,,,ESTE 138 kV,ZSPM2E,,0.0,0.0,0.0,0,dct
IS.R1.3,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\SPM 2.ElmSite\ZSPM2E.ElmSubstat\IS.R1.3.ElmCoup,138 kV SPM 2 B1 Sec A,WSP2AE,T.R1.2,,0,,,ESTE 138 kV,ZSPM2E,,0.0,0.0,0.0,0,dct
IS.R2.3,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\SPM 2.ElmSite\ZSPM2E.ElmSubstat\IS.R2.3.ElmCoup,138 kV SPM 2 B1 Sec A,WSP2AE,T.R2.2,,0,,,ESTE 138 kV,ZSPM2E,,0.0,0.0,0.0,0,dct
IS.R3.3,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\SPM 2.ElmSite\ZSPM2E.ElmSubstat\IS.R3.3.ElmCoup,138 kV SPM 2 B1 Sec A,WSP2AE,T.R3.2,,0,,,ESTE 138 kV,ZSPM2E,,0.0,0.0,0.0,0,dct
IS.R4.3,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\SPM 2.ElmSite\ZSPM2E.ElmSubstat\IS.R4.3.ElmCoup,138 kV SPM 2 B1 Sec A,WSP2AE,T.R4.2,,0,,,ESTE 138 kV,ZSPM2E,,0.0,0.0,0.0,0,dct
IS.L1.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\SPM 2.ElmSite\ZSPM2E.ElmSubstat\IS.L1.1.ElmCoup,T.L1.1,,L1,,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPM2E,,0.0,0.0,0.0,1,dct
IS.L2.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\SPM 2.ElmSite\ZSPM2E.ElmSubstat\IS.L2.1.ElmCoup,T.L2.1,,L2,,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPM2E,,0.0,0.0,0.0,1,dct
IS.L3.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\SPM 2.ElmSite\ZSPM2E.ElmSubstat\IS.L3.1.ElmCoup,T.L3.1,,L3,,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPM2E,,0.0,0.0,0.0,1,dct
IS.L4.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\SPM 2.ElmSite\ZSPM2E.ElmSubstat\IS.L4.1.ElmCoup,T.L4.1,,L4,,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPM2E,,0.0,0.0,0.0,1,dct
IS.R1.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\SPM 2.ElmSite\ZSPM2E.ElmSubstat\IS.R1.1.ElmCoup,T.R1.1,,R1,,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPM2E,,0.0,0.0,0.0,1,dct
IS.R2.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\SPM 2.ElmSite\ZSPM2E.ElmSubstat\IS.R2.1.ElmCoup,T.R2.1,,R2,,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPM2E,,0.0,0.0,0.0,1,dct
IS.R3.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\SPM 2.ElmSite\ZSPM2E.ElmSubstat\IS.R3.1.ElmCoup,T.R3.1,,R3,,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPM2E,,0.0,0.0,0.0,1,dct
IS.R4.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\SPM 2.ElmSite\ZSPM2E.ElmSubstat\IS.R4.1.ElmCoup,T.R4.1,,R4,,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPM2E,,0.0,0.0,0.0,1,dct
CB.L1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\SPM 2.ElmSite\ZSPM2E.ElmSubstat\CB.L1.ElmCoup,T.L1.2,,T.L1.1,,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPM2E,,0.0,0.0,0.0,1,cbk
