nombre,fuera_servicio,zona,area,red,ruta,barra_AT,subest_AT,barra_AT_id,barra_BT,subest_BT,barra_BT_id,tipo,num_paralelos,tap_actual,S_nom_MVA,U_AT_kV,U_BT_kV,uk_pct,uk0_pct,Pcu_kW,Pfe_kW,i0_pct,grupo_conexion,r1_pu,x1_pu,tap_lado,tap_min,tap_max,tap_neutro,tap_dU_pct,tap_fase_deg
69/4.16 kV Transformador Rosa Julia Cruz,0,CIBAO NORESTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Nagua/Rosa Julia de la Cruz.ElmSite\69/4.16 kV Transformador Rosa Julia Cruz.ElmTr2,WNAGUF(6),ZNAGUF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Nagua/Rosa Julia de la Cruz.ElmSite\ZNAGUF.ElmSubstat\WNAGUF(6).ElmTerm,Terminal Rosa Julia De La Cruz,Nagua/Rosa Julia de la Cruz,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Nagua/Rosa Julia de la Cruz.ElmSite\Terminal Rosa Julia De La Cruz.ElmTerm,69/4.16 kV Trafo Boba 1.25 MVA,1,0,1.25,69.0,4.159999847412109,4.699999809265137,4.230000019073486,5.0,0.0,0.0,YNd1,0.004000000189989805,0.046829476952552795,0,-2,2,0,2.5,0.0
69/12.5 kV Transformador El Salto,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Constanza/El Salto.ElmSite\69/12.5 kV Transformador El Salto.ElmTr2,WCONSF(2),ZCONSF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Constanza/El Salto.ElmSite\ZCONSF.ElmSubstat\WCONSF(2).ElmTerm,Terminal El Salto,Constanza/El Salto,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Constanza/El Salto.ElmSite\Terminal El Salto.ElmTerm,69/12.5 Trafo El Salto 14 MVA,1,0,14.0,69.0,12.5,10.0,9.0,70.0,0.0,0.0,YNd1,0.004999999888241291,0.09987492114305496,0,-2,2,0,2.5,0.0
69/13.8 kV Transformador La Vega Grupo 1,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Diésel La Vega.ElmSite\69/13.8 kV Transformador La Vega Grupo 1.ElmTr2,R2,ZGVEGF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Diésel La Vega.ElmSite\ZGVEGF.ElmSubstat\R2.ElmTerm,R1,ZLVEGK,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Diésel La Vega.ElmSite\ZLVEGK.ElmSubstat\R1.ElmTerm,69/13.8 kV Trafo La Vega G1 69 MVA,1,4,69.0,69.0,13.800000190734863,13.166000366210938,11.850000381469727,480.0,0.0,0.0,YNd11,0.006956521887332201,0.13147608935832977,0,-8,8,0,1.25,0.0
69/13.8 kV Transformador La Vega Grupo 2,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Diésel La Vega.ElmSite\69/13.8 kV Transformador La Vega Grupo 2.ElmTr2,L2,ZGVEGF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Diésel La Vega.ElmSite\ZGVEGF.ElmSubstat\L2.ElmTerm,L1,ZLVEGK,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Diésel La Vega.ElmSite\ZLVEGK.ElmSubstat\L1.ElmTerm,69/13.8 kV Trafo La Vega G2 69 MVA,1,4,69.0,69.0,13.800000190734863,13.050000190734863,11.75,480.0,0.0,0.0,YNd11,0.006956521887332201,0.13031445443630219,0,-8,8,0,1.25,0.0
69/12.5 kV Transformador Aniana Vargas,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Bonao PER/Anaiana Vargas.ElmSite\69/12.5 kV Transformador Aniana Vargas.ElmTr2,WBPERF(5),ZBPERF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Bonao PER/Anaiana Vargas.ElmSite\ZBPERF.ElmSubstat\WBPERF(5).ElmTerm,Terminal Aniana Vargas,Bonao PER/Anaiana Vargas,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Bonao PER/Anaiana Vargas.ElmSite\Terminal Aniana Vargas.ElmTerm,69/12.5 kV Trafo Aniana Vargas 0.8 MVA,1,0,0.800000011920929,69.0,12.5,10.0,9.0,4.0,0.0,0.0,YNd1,0.004999999888241291,0.09987492114305496,0,-2,2,0,2.5,0.0
69/12.5 kV Transformador Jimenoa,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Jimenoa.ElmSite\69/12.5 kV Transformador Jimenoa.ElmTr2,69 kV Jimenoa,Jimenoa,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Jimenoa.ElmSite\69 kV Jimenoa.ElmTerm,Terminal Jimenoa,Jimenoa,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Jimenoa.ElmSite\Terminal Jimenoa.ElmTerm,69/12.5 kV Trafo Jimenoa 14 MVA,1,0,14.0,69.0,12.5,7.120069980621338,6.400000095367432,70.03079986572266,0.0,0.0,YNd1,0.00500220013782382,0.07102476805448532,0,-2,2,0,2.5,0.0
69/12.5 kV Transformador Hatillo 1,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Hatillo.ElmSite\69/12.5 kV Transformador Hatillo 1.ElmTr2,3,ZHATIF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Hatillo.ElmSite\ZHATIF.ElmSubstat\3.ElmTerm,Terminal Hatillo 1,Hatillo,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Hatillo.ElmSite\Terminal Hatillo 1.ElmTerm,69/12.5 kV Trafo Hatillo 1 10.7 MVA,1,2,10.699999809265137,69.0,12.5,8.262280464172363,7.429999828338623,44.89099884033203,0.0,0.0,YNd1,0.004195420537143946,0.08251621574163437,0,-4,4,0,1.5,0.0
69/12.5 kV Transformador Hatillo 2,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Hatillo.ElmSite\69/12.5 kV Transformador Hatillo 2.ElmTr2,2,ZHATIF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Hatillo.ElmSite\ZHATIF.ElmSubstat\2.ElmTerm,3,ZHAT2K,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Hatillo.ElmSite\ZHAT2K.ElmSubstat\3.ElmTerm,69/12.5 kV Trafo Hatillo 2 14 MVA,1,0,24.0,69.0,13.800000190734863,10.0,9.199999809265137,82.0,13.5,0.4000000059604645,YNd11,0.0034166667610406876,0.09994161874055862,0,-16,16,0,0.625,0.0
69/13.8 kV Transformador Brazo Derecho,0,CIBAO NOROESTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Brazo Derecho.ElmSite\69/13.8 kV Transformador Brazo Derecho.ElmTr2,69 kV Brazo Derecho,Brazo Derecho,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Brazo Derecho.ElmSite\69 kV Brazo Derecho.ElmTerm,Terminal Brazo Derecho,Brazo Derecho,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Brazo Derecho.ElmSite\Terminal Brazo Derecho.ElmTerm,69/13.8 kV Trafo Brazo Derecho 4 MVA,1,0,4.0,69.0,13.800000190734863,8.0,7.199999809265137,32.0,6.5,0.699999988079071,YNd1,0.00800000037997961,0.07959899306297302,0,-2,2,0,2.5,0.0
138/69 kV Trafo Playa Dorada,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\138/69 kV Trafo Playa Dorada.ElmTr2,1,ZPDORE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\ZPDORE.ElmSubstat\1.ElmTerm,5,ZPDORF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\ZPDORF.ElmSubstat\5.ElmTerm,138/69 kV Pizarrete T1 (150 MVA),1,0,150.0,138.0,69.0,12.390000343322754,11.214683532714844,750.0,0.0,0.0,YNyn0,0.004999999888241291,0.12379907071590424,0,-11,11,0,1.0,0.0
