nombre,fuera_servicio,zona,area,red,ruta,U_nom_kV,tipo_uso,sistema,subestacion,sitio
69 kV Asociación Industrial ZF SPM,0,ESTE CERCANO,ESTE,ESTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV Asociación Industrial ZF SPM.ElmTerm,69.0,0,0,,
69 kV San Pedro TG,1,ESTE CERCANO,ESTE,ESTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV San Pedro TG.ElmTerm,69.0,0,0,,
69 kV César Iglesias,0,ESTE CERCANO,ESTE,ESTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV César Iglesias.ElmTerm,69.0,0,0,,
69 kV Destilería Brugal,0,ESTE CERCANO,ESTE,ESTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV Destilería Brugal.ElmTerm,69.0,0,0,,
69 kV Harinas del Higuamo,0,ESTE CERCANO,ESTE,ESTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV Harinas del Higuamo.ElmTerm,69.0,0,0,,
69 kV Guavaberry,0,ESTE CERCANO,ESTE,ESTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV Guavaberry.ElmTerm,69.0,0,0,,
69 kV Cayacoa,0,ESTE CERCANO,ESTE,ESTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV Cayacoa.ElmTerm,69.0,0,0,,
69 kV Sierra Prieta,0,ESTE CERCANO,ESTE,ESTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV Sierra Prieta.ElmTerm,69.0,0,0,,
69 kV Yamasá,0,ESTE CERCANO,ESTE,ESTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV Yamasá.ElmTerm,69.0,0,0,,
Tap Campamento 16 Agosto,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Campamento 16 Agosto.ElmTerm,69.0,0,0,,
Tap 1 Cabayona,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap 1 Cabayona.ElmTerm,69.0,0,0,,
Tap Petroquímica,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Petroquímica.ElmTerm,69.0,0,0,,
Tap Malla,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Malla.ElmTerm,69.0,0,0,,
WCINAF(6),0,SUR CERCANO,SUR,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZCINAF.ElmSubstat\WCINAF(6).ElmTerm,69.0,2,0,ZCINAF,
69 kV Cítricos Nacionales,0,SUR CERCANO,SUR,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZCINAF.ElmSubstat\69 kV Cítricos Nacionales.ElmTerm,69.0,0,0,ZCINAF,
WCINAF(3),0,SUR CERCANO,SUR,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZCINAF.ElmSubstat\WCINAF(3).ElmTerm,69.0,2,0,ZCINAF,
WCINAF(4),0,SUR CERCANO,SUR,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZCINAF.ElmSubstat\WCINAF(4).ElmTerm,69.0,2,0,ZCINAF,
1,0,SUR CERCANO,SUR,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZCINAF.ElmSubstat\1.ElmTerm,69.0,2,0,ZCINAF,
1(1),0,SUR CERCANO,SUR,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZCINAF.ElmSubstat\1(1).ElmTerm,69.0,2,0,ZCINAF,
1(2),0,SUR CERCANO,SUR,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZCINAF.ElmSubstat\1(2).ElmTerm,69.0,2,0,ZCINAF,
Tap Villa Altagracia,0,SUR CERCANO,SUR,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Villa Altagracia.ElmTerm,69.0,0,0,,
Tap Ciudad Satélite,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Ciudad Satélite.ElmTerm,69.0,0,0,,
Tap Oleoducto FALCONDO,0,SUR CERCANO,SUR,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Oleoducto FALCONDO.ElmTerm,69.0,0,0,,
Tap CAASD Bayona,0,SUR CERCANO,SUR,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap CAASD Bayona.ElmTerm,69.0,0,0,,
Tap Bohemia,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Bohemia.ElmTerm,69.0,0,0,,
Tap Haché,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Haché.ElmTerm,69.0,0,0,,
Tap CODETEL,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap CODETEL.ElmTerm,69.0,0,0,,
Tap Acueducto Oriental,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Acueducto Oriental.ElmTerm,69.0,1,0,,
Tap Invivienda,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Invivienda.ElmTerm,69.0,0,0,,
Tap Gomas Y Plásticos,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Gomas Y Plásticos.ElmTerm,69.0,0,0,,
Tap Megacentro,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Megacentro.ElmTerm,69.0,0,0,,
Tap Grupo Alaska,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Grupo Alaska.ElmTerm,69.0,0,0,,
Tap Tamara,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Tamara.ElmTerm,69.0,0,0,,
WDESPF(5),0,DISTRITO NACIONAL,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZDESPF.ElmSubstat\WDESPF(5).ElmTerm,69.0,2,0,ZDESPF,
WDESPF(2),0,DISTRITO NACIONAL,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZDESPF.ElmSubstat\WDESPF(2).ElmTerm,69.0,2,0,ZDESPF,
69 kV Despacho,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZDESPF.ElmSubstat\69 kV Despacho.ElmTerm,69.0,0,0,ZDESPF,
WDESPF(6),0,DISTRITO NACIONAL,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZDESPF.ElmSubstat\WDESPF(6).ElmTerm,69.0,2,0,ZDESPF,
1,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZDESPF.ElmSubstat\1.ElmTerm,69.0,2,0,ZDESPF,
1(1),0,DISTRITO NACIONAL,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZDESPF.ElmSubstat\1(1).ElmTerm,69.0,2,0,ZDESPF,
1(2),0,DISTRITO NACIONAL,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZDESPF.ElmSubstat\1(2).ElmTerm,69.0,2,0,ZDESPF,
2,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZDESPF.ElmSubstat\2.ElmTerm,69.0,2,0,ZDESPF,
2(1),0,DISTRITO NACIONAL,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZDESPF.ElmSubstat\2(1).ElmTerm,69.0,2,0,ZDESPF,
2(2),0,DISTRITO NACIONAL,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZDESPF.ElmSubstat\2(2).ElmTerm,69.0,2,0,ZDESPF,
69 kV La Caleta,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZLCALF.ElmSubstat\69 kV La Caleta.ElmTerm,69.0,0,0,ZLCALF,
WLCALF(11),0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZLCALF.ElmSubstat\WLCALF(11).ElmTerm,69.0,2,0,ZLCALF,
WLCALF(10),0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZLCALF.ElmSubstat\WLCALF(10).ElmTerm,69.0,2,0,ZLCALF,
WLCALF(6),0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZLCALF.ElmSubstat\WLCALF(6).ElmTerm,69.0,2,0,ZLCALF,
WLCALF(12),0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZLCALF.ElmSubstat\WLCALF(12).ElmTerm,69.0,2,0,ZLCALF,
WLCALF(9),0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZLCALF.ElmSubstat\WLCALF(9).ElmTerm,69.0,2,0,ZLCALF,
WLCALF(5),0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZLCALF.ElmSubstat\WLCALF(5).ElmTerm,69.0,2,0,ZLCALF,
1,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZLCALF.ElmSubstat\1.ElmTerm,69.0,2,0,ZLCALF,
1(1),0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZLCALF.ElmSubstat\1(1).ElmTerm,69.0,2,0,ZLCALF,
1(2),0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZLCALF.ElmSubstat\1(2).ElmTerm,69.0,2,0,ZLCALF,
WEMARF(9),0,,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZEMARF.ElmSubstat\WEMARF(9).ElmTerm,69.0,2,0,ZEMARF,
WEMARF(8),0,,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZEMARF.ElmSubstat\WEMARF(8).ElmTerm,69.0,2,0,ZEMARF,
WEMARF(5),0,,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZEMARF.ElmSubstat\WEMARF(5).ElmTerm,69.0,2,0,ZEMARF,
WEMARF(7),0,,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZEMARF.ElmSubstat\WEMARF(7).ElmTerm,69.0,2,0,ZEMARF,
WEMARF(6),0,,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZEMARF.ElmSubstat\WEMARF(6).ElmTerm,69.0,2,0,ZEMARF,
WEMARF(4),0,,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZEMARF.ElmSubstat\WEMARF(4).ElmTerm,69.0,2,0,ZEMARF,
WEMARF(11),0,,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZEMARF.ElmSubstat\WEMARF(11).ElmTerm,69.0,2,0,ZEMARF,
WEMARF(10),0,,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZEMARF.ElmSubstat\WEMARF(10).ElmTerm,69.0,2,0,ZEMARF,
WEMARF(1),0,,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZEMARF.ElmSubstat\WEMARF(1).ElmTerm,69.0,2,0,ZEMARF,
WZAMEF(4),0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZZAMEF.ElmSubstat\WZAMEF(4).ElmTerm,69.0,2,0,ZZAMEF,
WZAMEF(5),0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZZAMEF.ElmSubstat\WZAMEF(5).ElmTerm,69.0,2,0,ZZAMEF,
69 kV ZF Las Américas,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZZAMEF.ElmSubstat\69 kV ZF Las Américas.ElmTerm,69.0,0,0,ZZAMEF,
WZAMEF(3),0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZZAMEF.ElmSubstat\WZAMEF(3).ElmTerm,69.0,2,0,ZZAMEF,
1,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZZAMEF.ElmSubstat\1.ElmTerm,69.0,2,0,ZZAMEF,
1(1),0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZZAMEF.ElmSubstat\1(1).ElmTerm,69.0,2,0,ZZAMEF,
1(2),0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZZAMEF.ElmSubstat\1(2).ElmTerm,69.0,2,0,ZZAMEF,
Tap 2 Kilómetro 24,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap 2 Kilómetro 24.ElmTerm,69.0,0,0,,
Terminal Gen Palamara Grupo 1,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\Terminal Gen Palamara Grupo 1.ElmTerm,13.800000190734863,0,0,ZPAL1K,Diésel Palamara
Terminal Gen Palamara Grupo 2,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\Terminal Gen Palamara Grupo 2.ElmTerm,13.800000190734863,0,0,ZPAL1K,Diésel Palamara
L1,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\L1.ElmTerm,13.800000190734863,2,0,ZPAL1K,Diésel Palamara
L2,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\L2.ElmTerm,13.800000190734863,2,0,ZPAL1K,Diésel Palamara
L3,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\L3.ElmTerm,13.800000190734863,2,0,ZPAL1K,Diésel Palamara
L4,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\L4.ElmTerm,13.800000190734863,2,0,ZPAL1K,Diésel Palamara
R1,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\R1.ElmTerm,13.800000190734863,2,0,ZPAL1K,Diésel Palamara
R2,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\R2.ElmTerm,13.800000190734863,2,0,ZPAL1K,Diésel Palamara
R3,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\R3.ElmTerm,13.800000190734863,2,0,ZPAL1K,Diésel Palamara
R4,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\R4.ElmTerm,13.800000190734863,2,0,ZPAL1K,Diésel Palamara
T.L1.1,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\T.L1.1.ElmTerm,13.800000190734863,2,0,ZPAL1K,Diésel Palamara
T.L1.2,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\T.L1.2.ElmTerm,13.800000190734863,2,0,ZPAL1K,Diésel Palamara
T.L2.1,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\T.L2.1.ElmTerm,13.800000190734863,2,0,ZPAL1K,Diésel Palamara
T.L2.2,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\T.L2.2.ElmTerm,13.800000190734863,2,0,ZPAL1K,Diésel Palamara
T.L3.1,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\T.L3.1.ElmTerm,13.800000190734863,2,0,ZPAL1K,Diésel Palamara
T.L3.2,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\T.L3.2.ElmTerm,13.800000190734863,2,0,ZPAL1K,Diésel Palamara
T.L4.1,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\T.L4.1.ElmTerm,13.800000190734863,2,0,ZPAL1K,Diésel Palamara
