nombre,fuera_servicio,zona,area,red,ruta,barra_i,subest_i,barra_i_id,barra_j,subest_j,barra_j_id,tipo,clase_tipo,long_km,num_paralelas,I_nom_kA,R1_ohm,X1_ohm,R0_ohm,X0_ohm,B1_uS,B0_uS,G1_uS,U_tipo_kV,Inom_tipo_kA,R1_ohm_km,X1_ohm_km,B1_uS_km,C1_uF_km,R0_ohm_km,X0_ohm_km
69 kV Derivación Grupo Petroquímica,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Derivación Grupo Petroquímica.ElmLne,69 kV Grupo Petroquímica,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Grupo Petroquímica.ElmTerm,Tap Grupo Petroquímica,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Grupo Petroquímica.ElmTerm,P.MADERA TP-IG 55 P/69 - 559 AAAC,TypTow,0.0010000000474974513,1,0.6629999876022339,0.00011661033931886777,0.00043233478209003806,0.0005200738669373095,0.0015065365005284548,0.003873249050229788,0.002027947921305895,7.632783899173774e-20,,1.0,,,,,,
69 kV Derivación CODETEL,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Derivación CODETEL.ElmLne,Tap CODETEL,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap CODETEL.ElmTerm,69 kV CODETEL,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV CODETEL.ElmTerm,P.MADERA TP-IG 50 P/69 - 477 ACSR,TypTow,0.019999999552965164,1,0.6589999794960022,0.00235860887914896,0.008770836517214775,0.010431522503495216,0.03024252876639366,0.07749218493700027,0.041308436542749405,-2.7755574995243454e-19,,1.0,,,,,,
69 kV Derivación Banco Popular,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Derivación Banco Popular.ElmLne,69 kV Banco Popular,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Banco Popular.ElmTerm,Tap Banco Popular,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Banco Popular.ElmTerm,P.CONCRETO TVS-1/1C/69/1xF - 4/0 AAAC,TypTow,0.01600000075995922,1,0.3799999952316284,0.004916598554700613,0.007436542306095362,0.011032262817025185,0.025326872244477272,0.05822385475039482,0.02976655215024948,-2.220446154715841e-19,,1.0,,,,,,
69 kV Derivación Centro Oper Herrera,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Derivación Centro Oper Herrera.ElmLne,69 kV Centro Operaciones Herrera,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Centro Operaciones Herrera.ElmTerm,Tap Centro Operación Herrera,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Centro Operación Herrera.ElmTerm,P.MADERA TP-IG 50 P/69 - 4/0 AAAC,TypTow,0.02500000037252903,1,0.3799999952316284,0.007680761627852917,0.011845131404697895,0.017771903425455093,0.038684748113155365,0.08870214223861694,0.0492231585085392,2.775557602921922e-18,,1.0,,,,,,
69 kV Derivación Plásticos Flexibles,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Derivación Plásticos Flexibles.ElmLne,Tap Plásticos Flexibles(1),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Plásticos Flexibles(1).ElmTerm,69 kV Plásticos Flexibles,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Plásticos Flexibles.ElmTerm,P.MADERA TP-IG 50 P/69 - 4/0 AAAC,TypTow,0.05000000074505806,1,0.3799999952316284,0.015361523255705833,0.02369026280939579,0.03554380685091019,0.07736949622631073,0.1774042844772339,0.0984463170170784,5.551115205843844e-18,,1.0,,,,,,
69 kV Derivación TORGINOL,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Derivación TORGINOL.ElmLne,69 kV TORGINOL,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV TORGINOL.ElmTerm,Tap TORGINOL,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap TORGINOL.ElmTerm,P.MADERA TP-IG 50 P/69 - 4/0 AAAC,TypTow,0.029999999329447746,1,0.3799999952316284,0.0092169139534235,0.01421415712684393,0.021326284855604172,0.04642169550061226,0.10644256323575974,0.05906778946518898,3.3306689994292145e-18,,1.0,,,,,,
69 kV Derivación Acueducto Brujela_a,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Derivación Acueducto Brujela_a.ElmLne,Tap 2 Catalina,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap 2 Catalina.ElmTerm,Tap Acueducto Brujuelas,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Acueducto Brujuelas.ElmTerm,P.CONCRETO TVS-1/1C/69/1xF - 4/0 AAAC,TypTow,0.10000000149011612,1,0.3799999952316284,0.030728738754987717,0.04647838696837425,0.06895164400339127,0.1582929491996765,0.3638990819454193,0.1860409379005432,-1.387778801460961e-18,,1.0,,,,,,
69 kV Derivación Catalina,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Derivación Catalina.ElmLne,69 kV Catalina,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Catalina.ElmTerm,Tap Acueducto Brujuelas,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Acueducto Brujuelas.ElmTerm,P.CONCRETO TVS-1/1C/69/1xF - 4/0 AAAC,TypTow,0.0010000000474974513,1,0.3799999952316284,0.0003072874096687883,0.0004647838941309601,0.000689516426064074,0.0015829295152798295,0.0036389909218996763,0.0018604095093905926,-1.3877788466974007e-20,,1.0,,,,,,
69 kV Derivación La Caleta,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Derivación La Caleta.ElmLne,69 kV La Caleta,ZLCALF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZLCALF.ElmSubstat\69 kV La Caleta.ElmTerm,Tap 1 La Caleta,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap 1 La Caleta.ElmTerm,P.MADERA TP-IG 50 P/69 - 559 AAAC,TypTow,0.020999999716877937,1,0.6629999876022339,0.0024475085083395243,0.008957542479038239,0.011004140600562096,0.03180529549717903,0.08246518671512604,0.04301831126213074,-5.828670800699914e-19,,1.0,,,,,,
69 kV Derivación Grupo Ramos Mella,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Derivación Grupo Ramos Mella.ElmLne,Tap Grupo Ramos Mella,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Grupo Ramos Mella.ElmTerm,69 kV Grupo Ramos Mella,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Grupo Ramos Mella.ElmTerm,P.MADERA TP-IG 50 P/69 - 559 AAAC,TypTow,0.0010000000474974513,1,0.6629999876022339,0.00011654803529381752,0.00042654963908717036,0.0005240067257545888,0.0015145379584282637,0.003926913719624281,0.002048491034656763,-2.7755576933948015e-20,,1.0,,,,,,
69 kV Derivación Guerra,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Derivación Guerra.ElmLne,Tap Guerra,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Guerra.ElmTerm,69 kV Guerra,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Guerra.ElmTerm,P.MADERA TP-IG 50 P/69 - 559 AAAC,TypTow,0.0010000000474974513,1,0.6629999876022339,0.00011654803529381752,0.00042654963908717036,0.0005240067257545888,0.0015145379584282637,0.003926913719624281,0.002048491034656763,-2.7755576933948015e-20,,1.0,,,,,,
69 kV Derivación Base Aerea San Isidro,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Derivación Base Aerea San Isidro.ElmLne,Tap Base Aérea San Isidro,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Base Aérea San Isidro.ElmTerm,69 kV Base Aérea San Isidro,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Base Aérea San Isidro.ElmTerm,P.CONCRETO TVS-1/1C/69/1xF - 4/0 AAAC,TypTow,1.100000023841858,1,0.3799999952316284,0.3380161225795746,0.5112622976303101,0.7584680914878845,1.7412225008010864,4.002890110015869,2.04645037651062,-1.5265566919468147e-17,,1.0,,,,,,
69 kV Derivación Tamarindo,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Derivación Tamarindo.ElmLne,69 kV Tamarindo,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Tamarindo.ElmTerm,Tap Tamarindo,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Tamarindo.ElmTerm,P.MADERA TP-IG 50 P/69 - 559 AAAC,TypTow,0.30000001192092896,1,0.6629999876022339,0.03496440872550011,0.12796489894390106,0.15720202028751373,0.4543614089488983,1.1780741214752197,0.6145473122596741,-8.326673015560919e-18,,1.0,,,,,,
69 kV Derivación Gomas y Plásticos,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Derivación Gomas y Plásticos.ElmLne,69 kV Gomas y Plásticos,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Gomas y Plásticos.ElmTerm,Tap Gomas Y Plásticos,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Gomas Y Plásticos.ElmTerm,P.MADERA TP-IG 55 P/69 - 4/0 AAAC,TypTow,0.019999999552965164,1,0.3799999952316284,0.006144606973975897,0.009476101957261562,0.01421387679874897,0.03096013329923153,0.07093868404626846,0.03869640454649925,-1.1102229998097382e-18,,1.0,,,,,,
69 kV Derivación INCA La Isabela_b,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Derivación INCA La Isabela_b.ElmLne,69 kV INCA La Isabela,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV INCA La Isabela.ElmTerm,Tap INCA La Isabela,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap INCA La Isabela.ElmTerm,P.MADERA TP-IG 55 P/69 - 4/0 AAAC,TypTow,0.25,1,0.3799999952316284,0.07680758833885193,0.11845127493143082,0.17767345905303955,0.3870016932487488,0.8867335915565491,0.4837051033973694,-1.3877787807814457e-17,,1.0,,,,,,
69 kV Dajao – Monte Plata Solar_a,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Dajao – Monte Plata Solar_a.ElmLne,1(3),ZDJAOF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Dajao.ElmSite\ZDJAOF.ElmSubstat\1(3).ElmTerm,Tap Sierra Prieta,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Tap Sierra Prieta.ElmTerm,T.ACERO S1(2)/1C/138/1xF/559 AAAC,TypTow,9.329999923706055,1,0.6629999876022339,1.0853381156921387,4.42745304107666,4.022540092468262,13.990084648132324,32.81919860839844,16.627187728881836,7.768785551287062e-16,,1.0,,,,,,
69 kV Derivación Parque Ind Duarte,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Derivación Parque Ind Duarte.ElmLne,Tap Parque Industrial Duarte,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Parque Industrial Duarte.ElmTerm,69 kV Parque Industrial Duarte,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Parque Industrial Duarte.ElmTerm,P.MADERA TP-IG 50 P/69 - 559 AAAC,TypTow,0.007000000216066837,1,0.6629999876022339,0.0008158362470567226,0.0029858474154025316,0.003668047022074461,0.010601765476167202,0.02748839557170868,0.014339436776936054,-1.9428903530646184e-19,,1.0,,,,,,
69 kV Arroyo Hondo – Kilómetro 10.5_b,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Arroyo Hondo – Kilómetro 10.5_b.ElmLne,L1,ZKDMEF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\L1.ElmTerm,Tap Carrefour,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Carrefour.ElmTerm,P.MADERA TP-IG 50 P/69 - 477 ACSR,TypTow,0.6000000238418579,1,0.5999999642372131,0.07075826823711395,0.26312509179115295,0.312945693731308,0.907275915145874,2.324765682220459,1.2392531633377075,-8.326673015560919e-18,,1.0,,,,,,
69 kV Arroyo Hondo – Kilómetro 10.5_a,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Arroyo Hondo – Kilómetro 10.5_a.ElmLne,WAHONF(12),ZAHONF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Arroyo Hondo.ElmSite\ZAHONF.ElmSubstat\WAHONF(12).ElmTerm,Tap Carrefour,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Carrefour.ElmTerm,P.MADERA TP-IG 55 P/69 - 477 ACSR,TypTow,4.75,1,0.5999999642372131,0.5601690411567688,2.0830729007720947,2.476620674133301,7.185530662536621,18.397932052612305,9.632752418518066,3.625572064791527e-16,,1.0,,,,,,
69 kV Hainamosa – Boca Chica(Tamarindo)d,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Hainamosa – Boca Chica(Tamarindo)d.ElmLne,Tap Base Aérea San Isidro,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Base Aérea San Isidro.ElmTerm,Tap 69 kV Maranatha,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap 69 kV Maranatha.ElmTerm,P.MADERA TP-IG 50 P/69 - 559 AAAC,TypTow,1.7999999523162842,1,0.6629999876022339,0.20978644490242004,0.7677893042564392,0.9432120323181152,2.726168155670166,7.06844425201416,3.687283754348755,-4.9960034784643064e-17,,1.0,,,,,,
69 kV Hainamosa – Boca Chica(Tamar(1),0,,,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Hainamosa – Boca Chica(Tamar(1).ElmLne,Tap 69 kV Maranatha,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap 69 kV Maranatha.ElmTerm,Tap ZF Buena Vista,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Tap ZF Buena Vista.ElmTerm,P.MADERA TP-IG 50 P/69 - 559 AAAC,TypTow,1.1200001239776611,1,0.6629999876022339,0.13053379952907562,0.47773563861846924,0.586887538433075,1.6962826251983643,4.398143768310547,2.2943100929260254,-3.108624813057573e-17,,1.0,,,,,,
69 kV Boca Chica – Mata de Palma_e,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Boca Chica – Mata de Palma_e.ElmLne,Tap ZF Buena Vista,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Tap ZF Buena Vista.ElmTerm,Tap Grupo Ramos Mella,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Grupo Ramos Mella.ElmTerm,P.MADERA TP-IG 50 P/69 - 559 AAAC,TypTow,0.8500000238418579,1,0.6629999876022339,0.09906582534313202,0.3625671863555908,0.4454056918621063,1.2873573303222656,3.337876796722412,1.7412173748016357,-2.3592239935029067e-17,,1.0,,,,,,
69 kV Boca Chica – Mata de Palma_d,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Boca Chica – Mata de Palma_d.ElmLne,Tap Grupo Ramos Mella,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Grupo Ramos Mella.ElmTerm,Tap 1 Kilómetro 24,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap 1 Kilómetro 24.ElmTerm,P.MADERA TP-IG 50 P/69 - 559 AAAC,TypTow,0.8500000238418579,1,0.6629999876022339,0.09906582534313202,0.3625671863555908,0.4454056918621063,1.2873573303222656,3.337876796722412,1.7412173748016357,-2.3592239935029067e-17,,1.0,,,,,,
69 kV Derivación ZF Multinodal Caucedo,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Derivación ZF Multinodal Caucedo.ElmLne,Tap 1 Parque Cibernético,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap 1 Parque Cibernético.ElmTerm,69 kV ZF Multimodal Caucedo,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV ZF Multimodal Caucedo.ElmTerm,P.MADERA TVS-1/1C/69/1xF - 4/0 AAAC,TypTow,3.299999952316284,1,0.3799999952316284,1.0140483379364014,1.5337867736816406,2.275404214859009,5.223667144775391,12.008668899536133,6.139350891113281,-4.579669910404322e-17,,1.0,,,,,,
69 kV Boca Chica – Acueducto Brujuela_a,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Boca Chica – Acueducto Brujuela_a.ElmLne,Tap 2 Catalina,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap 2 Catalina.ElmTerm,Tap 1 Catalina,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap 1 Catalina.ElmTerm,P.MADERA TP-IG 50 P/69 - 559 AAAC,TypTow,6.449999809265137,1,0.6629999876022339,0.751734733581543,2.7512450218200684,3.37984299659729,9.768769264221191,25.32859230041504,13.212766647338867,-1.7902345742685057e-16,,1.0,,,,,,
69 kV Derivación Cartonera del Caribe_a,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Derivación Cartonera del Caribe_a.ElmLne,Tap ZF Las Américas,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap ZF Las Américas.ElmTerm,Tap LADON,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap LADON.ElmTerm,P.CONCRETO TVS-1/1C/69/1xF - 559 AAAC,TypTow,0.10999999940395355,1,0.6629999876022339,0.012833410874009132,0.0465644896030426,0.0548786036670208,0.169560506939888,0.4383271336555481,0.21414519846439362,0.0,,1.0,,,,,,
69 kV Derivación Cartonera del Caribe_b,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Derivación Cartonera del Caribe_b.ElmLne,69 kV Cartones del Caribe,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Cartones del Caribe.ElmTerm,Tap LADON,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap LADON.ElmTerm,P.CONCRETO TVS-1/1C/69/1xF - 559 AAAC,TypTow,0.4000000059604645,1,0.6629999876022339,0.0466669499874115,0.16932541131973267,0.1995585560798645,0.6165836453437805,1.593916893005371,0.7787098288536072,0.0,,1.0,,,,,,
