nombre,fuera_servicio,zona,area,red,ruta,barra_con,subest_con,barra_con_id,tipo,P_MW,Q_Mvar,S_MVA,cos_phi,escala,modo_entrada,aP,bP,cP,aQ,bQ,cQ
Demanda Río Chavón,0,ESTE PROFUNDO,ESTE,ESTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda Río Chavón.ElmLod,69 kV Río Chavón,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV Río Chavón.ElmTerm,,0.8199999928474426,0.27000001072883606,0.8633075952529907,0.9498352408409119,1.0,DEF,,,,,,
Demanda Buena Vista,0,ESTE PROFUNDO,ESTE,ESTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda Buena Vista.ElmLod,3,ZBVISF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\ZBVISF.ElmSubstat\3.ElmTerm,,7.489999771118164,2.6700000762939453,7.951666355133057,0.9419409036636353,1.0,PQ,,,,,,
Demanda Benedicto,0,ESTE PROFUNDO,ESTE,ESTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda Benedicto.ElmLod,69 kV Benedicto,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV Benedicto.ElmTerm,,0.7300000190734863,0.23999999463558197,0.7684400081634521,0.9499765634536743,1.0,PQ,,,,,,
Demanda Higüey 69 kV,0,ESTE PROFUNDO,ESTE,ESTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda Higüey 69 kV.ElmLod,WHIGUF(6),ZHIGUF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\ZHIGUF.ElmSubstat\WHIGUF(6).ElmTerm,,14.699999809265137,4.829999923706055,15.473167419433594,0.9500316977500916,1.0,PQ,,,,,,
Demanda 1 La Romana Pueblo,0,ESTE PROFUNDO,ESTE,ESTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda 1 La Romana Pueblo.ElmLod,WLRPUF(1),ZLRPUF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\ZLRPUF.ElmSubstat\WLRPUF(1).ElmTerm,,4.769999980926514,1.5700000524520874,5.021732807159424,0.949871301651001,1.0,PQ,,,,,,
Demanda Batey Lechuga,0,ESTE PROFUNDO,ESTE,ESTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda Batey Lechuga.ElmLod,69 kV Batey Lechuga,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV Batey Lechuga.ElmTerm,,0.10000000149011612,0.03999999910593033,0.107703298330307,0.9284766912460327,1.0,PQ,,,,,,
Demanda Guaymate,0,ESTE PROFUNDO,ESTE,ESTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda Guaymate.ElmLod,69 kV Guaymate,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV Guaymate.ElmTerm,,0.6100000143051147,0.25999999046325684,0.6630988121032715,0.9199232459068298,1.0,PQ,,,,,,
Demanda Rancho Peligro,0,ESTE PROFUNDO,ESTE,ESTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda Rancho Peligro.ElmLod,69 kV Rancho Peligro,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV Rancho Peligro.ElmTerm,,0.009999999776482582,0.0,0.009999999776482582,1.0,1.0,PQ,,,,,,
Demanda Consuelo,0,ESTE CERCANO,ESTE,ESTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda Consuelo.ElmLod,69 kV Consuelo,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV Consuelo.ElmTerm,,6.309999942779541,2.490000009536743,6.783524036407471,0.9301949739456177,1.0,PQ,,,,,,
Demanda Sabana de la Mar,0,ESTE CERCANO,ESTE,ESTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda Sabana de la Mar.ElmLod,69 kV Sabana de la Mar,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV Sabana de la Mar.ElmTerm,,2.690000057220459,1.2999999523162842,2.9876580238342285,0.9003707766532898,1.0,DEF,,,,,,
Demanda Hato Mayor,0,ESTE CERCANO,ESTE,ESTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda Hato Mayor.ElmLod,69 kV Hato Mayor,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV Hato Mayor.ElmTerm,,8.420000076293945,2.6600000858306885,8.830175399780273,0.9535484313964844,1.0,PQ,,,,,,
Demanda Destilería Brugal,0,ESTE CERCANO,ESTE,ESTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda Destilería Brugal.ElmLod,69 kV Destilería Brugal,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV Destilería Brugal.ElmTerm,,0.6200000047683716,0.2800000011920929,0.6802940964698792,0.911370575428009,1.0,PQ,,,,,,
Demanda ZF San Pedro AES,0,ESTE CERCANO,ESTE,ESTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda ZF San Pedro AES.ElmLod,69 kV ZF San Pedro AES,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV ZF San Pedro AES.ElmTerm,,16.690000534057617,0.3100000023841858,16.69287872314453,0.9998275637626648,1.0,PQ,,,,,,
Demanda ZF San Pedro Chentec,0,ESTE CERCANO,ESTE,ESTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda ZF San Pedro Chentec.ElmLod,69 kV ZF San Pedro Chentec,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV ZF San Pedro Chentec.ElmTerm,,0.7900000214576721,0.25999999046325684,0.8316850662231445,0.9498788118362427,1.0,PQ,,,,,,
Demanda Yamasá,0,ESTE CERCANO,ESTE,ESTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda Yamasá.ElmLod,69 kV Yamasá,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV Yamasá.ElmTerm,,11.420000076293945,5.210000038146973,12.552310943603516,0.9097926616668701,1.0,PQ,,,,,,
Demanda 1 Monte Plata,0,ESTE CERCANO,ESTE,ESTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda 1 Monte Plata.ElmLod,WMPLAF(6),ZMPLAF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\ZMPLAF.ElmSubstat\WMPLAF(6).ElmTerm,,8.65999984741211,3.4600000381469727,9.325620651245117,0.9286245107650757,1.0,PQ,,,,,,
Demanda Guavaberry,0,ESTE CERCANO,ESTE,ESTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda Guavaberry.ElmLod,69 kV Guavaberry,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV Guavaberry.ElmTerm,,0.20999999344348907,0.0,0.20999999344348907,1.0,1.0,PQ,,,,,,
Demanda César Iglesias,0,ESTE CERCANO,ESTE,ESTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda César Iglesias.ElmLod,69 kV César Iglesias,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV César Iglesias.ElmTerm,,4.980000019073486,2.2699999809265137,5.472960948944092,0.9099279046058655,1.0,PQ,,,,,,
SSAA Monte Plata Solar,1,ESTE CERCANO,ESTE,ESTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Monte Plata Solar.ElmSite\SSAA Monte Plata Solar.ElmLod,3,ZMPSOK,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Monte Plata Solar.ElmSite\ZMPSOK.ElmSubstat\3.ElmTerm,,0.0,0.0,0.0,1.0,1.0,DEF,,,,,,
Demanda 2 La Romana Pueblo,0,ESTE PROFUNDO,ESTE,ESTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda 2 La Romana Pueblo.ElmLod,1,ZLRPUF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\ZLRPUF.ElmSubstat\1.ElmTerm,,4.949999809265137,1.6299999952316284,5.21146821975708,0.9498282670974731,1.0,DEF,,,,,,
Demanda 2 Monte Plata,0,ESTE CERCANO,ESTE,ESTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda 2 Monte Plata.ElmLod,1(1),ZMPLAF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\ZMPLAF.ElmSubstat\1(1).ElmTerm,,9.770000457763672,3.9000000953674316,10.519643783569336,0.9287387132644653,1.0,DEF,,,,,,
Demanda Sierra Prieta,0,ESTE CERCANO,ESTE,ESTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda Sierra Prieta.ElmLod,69 kV Sierra Prieta,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV Sierra Prieta.ElmTerm,,1.4500000476837158,0.6200000047683716,1.5769909620285034,0.9194726347923279,1.0,DEF,,,,,,
SSAA Sultana del Este 1,1,ESTE CERCANO,ESTE,ESTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\SSAA Sultana del Este 1.ElmLod,69 kV Servicio Estación Sultana del Este,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\69 kV Servicio Estación Sultana del Este.ElmTerm,,0.0,0.0,0.0,1.0,1.0,DEF,,,,,,
Demanda 3 La Romana Pueblo,0,ESTE PROFUNDO,ESTE,ESTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda 3 La Romana Pueblo.ElmLod,WLRPUF(2),ZLRPUF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\ZLRPUF.ElmSubstat\WLRPUF(2).ElmTerm,,10.630000114440918,3.5,11.191376686096191,0.9498384594917297,1.0,DEF,,,,,,
Demanda Industria Papel SIDO,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Industria Papel SIDO.ElmLod,69 kV Industria Papel SIDO,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Industria Papel SIDO.ElmTerm,,0.23000000417232513,0.10000000149011612,0.2507987320423126,0.9170700311660767,1.0,PQ,,,,,,
Demanda Hato Nuevo,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Hato Nuevo.ElmLod,69 kV Hato Nuevo,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Hato Nuevo.ElmTerm,,3.9700000286102295,1.6799999475479126,4.310835361480713,0.9209352135658264,1.0,PQ,,,,,,
Demanda Grupo Malla,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Grupo Malla.ElmLod,69 kV Molinos Modernos,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Molinos Modernos.ElmTerm,,1.4600000381469727,0.7799999713897705,1.6552945375442505,0.8820182681083679,1.0,PQ,,,,,,
Demanda La Cuarenta,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda La Cuarenta.ElmLod,3,ZLCUAF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZLCUAF.ElmSubstat\3.ElmTerm,,10.09000015258789,3.440000057220459,10.660286903381348,0.9465036392211914,1.0,PQ,,,,,,
Demanda Plastifar,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Plastifar.ElmLod,69 kV Plastifar,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Plastifar.ElmTerm,,3.890000104904175,2.380000114440918,4.5603179931640625,0.8530107140541077,1.0,PQ,,,,,,
Demanda Productos Diversos,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Productos Diversos.ElmLod,69 kV Productos Diversos,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Productos Diversos.ElmTerm,,1.2599999904632568,0.41999998688697815,1.328156590461731,0.9486833214759827,1.0,PQ,,,,,,
Demanda ZF Los Alcarrizos,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda ZF Los Alcarrizos.ElmLod,69 kV ZF Los Alcarrizos,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV ZF Los Alcarrizos.ElmTerm,,12.069999694824219,4.260000228881836,12.79970645904541,0.9429903626441956,1.0,PQ,,,,,,
Demanda Ciudad Satélite,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Ciudad Satélite.ElmLod,69 kV Ciudad Satélite,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Ciudad Satélite.ElmTerm,,6.059999942779541,0.029999999329447746,6.060074329376221,0.9999877214431763,1.0,PQ,,,,,,
Demanda Carrefour,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Carrefour.ElmLod,69 kV Carrefour(1),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Carrefour(1).ElmTerm,,0.41999998688697815,0.20999999344348907,0.4695742726325989,0.8944271802902222,1.0,PQ,,,,,,
Demanda Banco Nacional Vivienda,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Banco Nacional Vivienda.ElmLod,69 kV Banco Nacional de la Vivienda,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Banco Nacional de la Vivienda.ElmTerm,,15.670000076293945,6.039999961853027,16.793764114379883,0.9330844283103943,1.0,PQ,,,,,,
Demanda 2 Kilómetro 10.5,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda 2 Kilómetro 10.5.ElmLod,L2,ZKDMEF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\L2.ElmTerm,,17.889999389648438,7.019999980926514,19.21802520751953,0.9308968782424927,1.0,PQ,,,,,,
Demanda Grupo Petroquímica,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Grupo Petroquímica.ElmLod,69 kV Grupo Petroquímica,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Grupo Petroquímica.ElmTerm,,5.119999885559082,3.7300000190734863,6.334611415863037,0.8082579374313354,1.0,PQ,,,,,,
Demanda Bayona,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Bayona.ElmLod,4,ZBAYOF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZBAYOF.ElmSubstat\4.ElmTerm,,6.860000133514404,2.4600000381469727,7.287743091583252,0.9413065314292908,1.0,PQ,,,,,,
Demanda Caballona,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Caballona.ElmLod,69 kV Caballona,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Caballona.ElmTerm,,4.0,1.8300000429153442,4.398738384246826,0.909351646900177,1.0,PQ,,,,,,
Demanda Campamento 16 de Agosto,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Campamento 16 de Agosto.ElmLod,69 kV Campamento 16 Agosto,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Campamento 16 Agosto.ElmTerm,,0.33000001311302185,0.10999999940395355,0.3478505611419678,0.9486832618713379,1.0,PQ,,,,,,
Demanda 1 Kilómetro 10.5,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda 1 Kilómetro 10.5.ElmLod,R2,ZKDMEF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\R2.ElmTerm,,18.690000534057617,7.170000076293945,20.018117904663086,0.933654248714447,1.0,PQ,,,,,,
Demanda Novoplast,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Novoplast.ElmLod,69 kV Novoplast,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Novoplast.ElmTerm,,2.7300000190734863,1.1699999570846558,2.970151662826538,0.9191449880599976,1.0,PQ,,,,,,
Demanda CORVI PVC,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda CORVI PVC.ElmLod,69 kV CORVI PVC,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV CORVI PVC.ElmTerm,,1.5399999618530273,0.5099999904632568,1.6222515106201172,0.9492979049682617,1.0,PQ,,,,,,
Demanda Bohemia,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Bohemia.ElmLod,69 kV Cervecería Bohemia,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Cervecería Bohemia.ElmTerm,,1.4199999570846558,0.6600000262260437,1.5658862590789795,0.9068346619606018,1.0,PQ,,,,,,
Demanda Banco Popular,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Banco Popular.ElmLod,69 kV Banco Popular,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Banco Popular.ElmTerm,,0.41999998688697815,0.15000000596046448,0.44598203897476196,0.941741943359375,1.0,PQ,,,,,,
Demanda Centro Operación Herrrera,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Centro Operación Herrrera.ElmLod,69 kV Centro Operaciones Herrera,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Centro Operaciones Herrera.ElmTerm,,17.530000686645508,0.07999999821186066,17.530183792114258,0.9999895691871643,1.0,PQ,,,,,,
Demanda Oleoducto FALCONDO,0,SUR CERCANO,SUR,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Oleoducto FALCONDO.ElmLod,69 kV Oleoducto FALCONDO,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Oleoducto FALCONDO.ElmTerm,,0.019999999552965164,0.0,0.019999999552965164,1.0,1.0,PQ,,,,,,
Demanda Listín Diario,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Listín Diario.ElmLod,69 kV Listín Diario,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Listín Diario.ElmTerm,,0.07999999821186066,0.029999999329447746,0.08544003218412399,0.936329185962677,1.0,PQ,,,,,,
