nombre,ruta,outserv,iUsage,systype,cpZone,cpArea,cpGrid,cpSubstat,typ_id,Inom,phtech,uknom
6,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 2.ElmSubstat\6.ElmTerm,0,2,0,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 2,,0.0,0,230.0
7,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 2.ElmSubstat\7.ElmTerm,0,2,0,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 2,,0.0,0,230.0
8,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 2.ElmSubstat\8.ElmTerm,0,2,0,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 2,,0.0,0,230.0
9,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 2.ElmSubstat\9.ElmTerm,0,2,0,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 2,,0.0,0,230.0
T_00,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 2.ElmSubstat\T_00.ElmTerm,0,2,0,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 2,,0.0,0,230.0
T_01,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 2.ElmSubstat\T_01.ElmTerm,0,2,0,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 2,,0.0,0,230.0
T_011,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 2.ElmSubstat\T_011.ElmTerm,0,2,0,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 2,,0.0,0,230.0
T_012,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 2.ElmSubstat\T_012.ElmTerm,0,2,0,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 2,,0.0,0,230.0
T_014,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 2.ElmSubstat\T_014.ElmTerm,0,2,0,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 2,,0.0,0,230.0
T_015,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 2.ElmSubstat\T_015.ElmTerm,0,2,0,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 2,,0.0,0,230.0
T_03,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 2.ElmSubstat\T_03.ElmTerm,0,2,0,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 2,,0.0,0,230.0
T_04,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 2.ElmSubstat\T_04.ElmTerm,0,2,0,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 2,,0.0,0,230.0
T_06,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 2.ElmSubstat\T_06.ElmTerm,0,2,0,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 2,,0.0,0,230.0
T_07,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 2.ElmSubstat\T_07.ElmTerm,0,2,0,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 2,,0.0,0,230.0
