loc_name,for_name,ruta,outserv,cpZone,cpArea,cpGrid,cpSubstat,typ_id,Inom
Measure Seq,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 1 Los Orígenes.ElmTerm\Cub_3.StaCubic\ZLORIE_ZSPMAE-L1-RED670.ElmRelay\Measure Seq.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,,Measure Seq,1.0
Delta Measure,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 1 Los Orígenes.ElmTerm\Cub_3.StaCubic\ZLORIE_ZSPMAE-L1-RED670.ElmRelay\Delta Measure.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,,Delta Measure,1.0
2nd harm Measure,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 1 Los Orígenes.ElmTerm\Cub_3.StaCubic\ZLORIE_ZSPMAE-L1-RED670.ElmRelay\2nd harm Measure.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,,2nd harm Measure,1.0
L6CPDIF H1 Diff Measure,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 1 Los Orígenes.ElmTerm\Cub_3.StaCubic\ZLORIE_ZSPMAE-L1-RED670.ElmRelay\PDIF 87.ElmRelay\L6CPDIF H1 Diff Measure.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,,L6CPDIF H1 Diff Measure,1.0
LT6CPDIF H1 Diff Measure,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 1 Los Orígenes.ElmTerm\Cub_3.StaCubic\ZLORIE_ZSPMAE-L1-RED670.ElmRelay\PDIF 87.ElmRelay\LT6CPDIF H1 Diff Measure.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,,LT6CPDIF H1 Diff Measure,1.0
L6CPDIF H2 Diff Measure,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 1 Los Orígenes.ElmTerm\Cub_3.StaCubic\ZLORIE_ZSPMAE-L1-RED670.ElmRelay\PDIF 87.ElmRelay\L6CPDIF H2 Diff Measure.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,,L6CPDIF H2 Diff Measure,1.0
LT6CPDIF H2 Diff Measure,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 1 Los Orígenes.ElmTerm\Cub_3.StaCubic\ZLORIE_ZSPMAE-L1-RED670.ElmRelay\PDIF 87.ElmRelay\LT6CPDIF H2 Diff Measure.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,,LT6CPDIF H2 Diff Measure,1.0
L6CPDIF H5 Diff Measure,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 1 Los Orígenes.ElmTerm\Cub_3.StaCubic\ZLORIE_ZSPMAE-L1-RED670.ElmRelay\PDIF 87.ElmRelay\L6CPDIF H5 Diff Measure.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,,L6CPDIF H5 Diff Measure,1.0
LT6CPDIF H5 Diff Measure,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 1 Los Orígenes.ElmTerm\Cub_3.StaCubic\ZLORIE_ZSPMAE-L1-RED670.ElmRelay\PDIF 87.ElmRelay\LT6CPDIF H5 Diff Measure.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,,LT6CPDIF H5 Diff Measure,1.0
NegSeqDiffEn L H1 Diff Measure,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 1 Los Orígenes.ElmTerm\Cub_3.StaCubic\ZLORIE_ZSPMAE-L1-RED670.ElmRelay\PDIF 87.ElmRelay\NegSeqDiffEn L H1 Diff Measure.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,,NegSeqDiffEn L H1 Diff Measure,1.0
NegSeqDiffEn LT H1 Diff Measure,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 1 Los Orígenes.ElmTerm\Cub_3.StaCubic\ZLORIE_ZSPMAE-L1-RED670.ElmRelay\PDIF 87.ElmRelay\NegSeqDiffEn LT H1 Diff Measure.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,,NegSeqDiffEn LT H1 Diff Measure,1.0
Measure Ph,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 1 Los Orígenes.ElmTerm\Cub_3.StaCubic\ZLORIE_ZSPMAE-L1-P141.ElmRelay\Measure Ph.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,,Measure Ph,1.0
Measure Seq,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 1 Los Orígenes.ElmTerm\Cub_3.StaCubic\ZLORIE_ZSPMAE-L1-P141.ElmRelay\Measure Seq.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,,Measure Seq,1.0
Measure delta,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E1.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZAAINE-L1-SEL 311C.ElmRelay\Measure delta.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZCLUIE,Measure delta,1.0
Measurement,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E1.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZAAINE-L1-SEL 311C.ElmRelay\Measurement.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZCLUIE,Measurement,1.0
Measurement Seq,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E1.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZAAINE-L1-SEL 311C.ElmRelay\Measurement Seq.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZCLUIE,Measurement Seq,1.0
Measure,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E1.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZAAINE-L1-REL670.ElmRelay\Measure.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZCLUIE,Measure,1.0
Remote Measure,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E1.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZAAINE-L1-REL670.ElmRelay\Remote Measure.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZCLUIE,Remote Measure,1.0
Delta Measure,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E1.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZAAINE-L1-REL670.ElmRelay\Delta Measure.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZCLUIE,Delta Measure,1.0
2nd harm Measure,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E1.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZAAINE-L1-REL670.ElmRelay\2nd harm Measure.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZCLUIE,2nd harm Measure,1.0
Measure,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E2.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-REL670.ElmRelay\Measure.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZCLUIE,Measure,1.0
Remote Measure,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E2.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-REL670.ElmRelay\Remote Measure.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZCLUIE,Remote Measure,1.0
Delta Measure,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E2.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-REL670.ElmRelay\Delta Measure.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZCLUIE,Delta Measure,1.0
2nd harm Measure,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E2.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-REL670.ElmRelay\2nd harm Measure.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZCLUIE,2nd harm Measure,1.0
Measure delta,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E2.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-SEL 311C.ElmRelay\Measure delta.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZCLUIE,Measure delta,1.0
Measurement,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E2.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-SEL 311C.ElmRelay\Measurement.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZCLUIE,Measurement,1.0
Measurement Seq,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E2.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-SEL 311C.ElmRelay\Measurement Seq.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZCLUIE,Measurement Seq,1.0
Measure,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E5.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-REL670.ElmRelay\Measure.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZCLUIE,Measure,1.0
Remote Measure,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E5.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-REL670.ElmRelay\Remote Measure.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZCLUIE,Remote Measure,1.0
Delta Measure,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E5.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-REL670.ElmRelay\Delta Measure.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZCLUIE,Delta Measure,1.0
2nd harm Measure,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E5.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-REL670.ElmRelay\2nd harm Measure.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZCLUIE,2nd harm Measure,1.0
Measure delta,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E5.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-SEL 311C.ElmRelay\Measure delta.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZCLUIE,Measure delta,1.0
Measurement,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E5.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-SEL 311C.ElmRelay\Measurement.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZCLUIE,Measurement,1.0
Measurement Seq,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E5.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-SEL 311C.ElmRelay\Measurement Seq.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZCLUIE,Measurement Seq,1.0
Measure,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E6.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-REL670.ElmRelay\Measure.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZCLUIE,Measure,1.0
Remote Measure,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E6.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-REL670.ElmRelay\Remote Measure.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZCLUIE,Remote Measure,1.0
Delta Measure,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E6.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-REL670.ElmRelay\Delta Measure.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZCLUIE,Delta Measure,1.0
2nd harm Measure,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E6.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-REL670.ElmRelay\2nd harm Measure.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZCLUIE,2nd harm Measure,1.0
Measure delta,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E6.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-SEL 311C.ElmRelay\Measure delta.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZCLUIE,Measure delta,1.0
Measurement,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E6.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-SEL 311C.ElmRelay\Measurement.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZCLUIE,Measurement,1.0
Measurement Seq,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E6.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-SEL 311C.ElmRelay\Measurement Seq.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZCLUIE,Measurement Seq,1.0
Measure delta,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro Bio-Energy.ElmSite\ZSPBEE.ElmSubstat\3.ElmTerm\Cub_1.StaCubic\ZSPBEE_ZSESTE-L1-SEL 311L.ElmRelay\Measure delta.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPBEE,Measure delta,1.0
Measurement,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro Bio-Energy.ElmSite\ZSPBEE.ElmSubstat\3.ElmTerm\Cub_1.StaCubic\ZSPBEE_ZSESTE-L1-SEL 311L.ElmRelay\Measurement.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPBEE,Measurement,1.0
Measurement 2,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro Bio-Energy.ElmSite\ZSPBEE.ElmSubstat\3.ElmTerm\Cub_1.StaCubic\ZSPBEE_ZSESTE-L1-SEL 311L.ElmRelay\Measurement 2.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPBEE,Measurement 2,1.0
Measurement Seq,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro Bio-Energy.ElmSite\ZSPBEE.ElmSubstat\3.ElmTerm\Cub_1.StaCubic\ZSPBEE_ZSESTE-L1-SEL 311L.ElmRelay\Measurement Seq.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPBEE,Measurement Seq,1.0
Measurement Seq 2,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro Bio-Energy.ElmSite\ZSPBEE.ElmSubstat\3.ElmTerm\Cub_1.StaCubic\ZSPBEE_ZSESTE-L1-SEL 311L.ElmRelay\Measurement Seq 2.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPBEE,Measurement Seq 2,1.0
Diff RMS Meas phase,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro Bio-Energy.ElmSite\ZSPBEE.ElmSubstat\3.ElmTerm\Cub_1.StaCubic\ZSPBEE_ZSESTE-L1-SEL 311L.ElmRelay\Diff RMS Meas phase.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPBEE,Diff RMS Meas phase,1.0
Diff RMS Meas I2,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro Bio-Energy.ElmSite\ZSPBEE.ElmSubstat\3.ElmTerm\Cub_1.StaCubic\ZSPBEE_ZSESTE-L1-SEL 311L.ElmRelay\Diff RMS Meas I2.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPBEE,Diff RMS Meas I2,1.0
Diff RMS Meas IG,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro Bio-Energy.ElmSite\ZSPBEE.ElmSubstat\3.ElmTerm\Cub_1.StaCubic\ZSPBEE_ZSESTE-L1-SEL 311L.ElmRelay\Diff RMS Meas IG.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPBEE,Diff RMS Meas IG,1.0
M-Iab/Ibc/Ica,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro Bio-Energy.ElmSite\ZSPBEE.ElmSubstat\3.ElmTerm\Cub_1.StaCubic\ZSPBEE_ZSESTE-L1-SEL 421.ElmRelay\M-Iab/Ibc/Ica.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPBEE,M-Iab/Ibc/Ica,1.0
M-I/U,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro Bio-Energy.ElmSite\ZSPBEE.ElmSubstat\3.ElmTerm\Cub_1.StaCubic\ZSPBEE_ZSESTE-L1-SEL 421.ElmRelay\M-I/U.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPBEE,M-I/U,1.0
Meas RMS seq,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro Bio-Energy.ElmSite\ZSPBEE.ElmSubstat\3.ElmTerm\Cub_1.StaCubic\ZSPBEE_ZSESTE-L1-SEL 421.ElmRelay\Meas RMS seq.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPBEE,Meas RMS seq,1.0
Measure delta,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro Bio-Energy.ElmSite\ZSPBEE.ElmSubstat\5.ElmTerm\Cub_1.StaCubic\ZSPBEE_ZQUISE-L1-SEL 311L.ElmRelay\Measure delta.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPBEE,Measure delta,1.0
Measurement,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro Bio-Energy.ElmSite\ZSPBEE.ElmSubstat\5.ElmTerm\Cub_1.StaCubic\ZSPBEE_ZQUISE-L1-SEL 311L.ElmRelay\Measurement.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPBEE,Measurement,1.0
Measurement 2,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro Bio-Energy.ElmSite\ZSPBEE.ElmSubstat\5.ElmTerm\Cub_1.StaCubic\ZSPBEE_ZQUISE-L1-SEL 311L.ElmRelay\Measurement 2.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPBEE,Measurement 2,1.0
Measurement Seq,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro Bio-Energy.ElmSite\ZSPBEE.ElmSubstat\5.ElmTerm\Cub_1.StaCubic\ZSPBEE_ZQUISE-L1-SEL 311L.ElmRelay\Measurement Seq.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPBEE,Measurement Seq,1.0
Measurement Seq 2,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro Bio-Energy.ElmSite\ZSPBEE.ElmSubstat\5.ElmTerm\Cub_1.StaCubic\ZSPBEE_ZQUISE-L1-SEL 311L.ElmRelay\Measurement Seq 2.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPBEE,Measurement Seq 2,1.0
Diff RMS Meas phase,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro Bio-Energy.ElmSite\ZSPBEE.ElmSubstat\5.ElmTerm\Cub_1.StaCubic\ZSPBEE_ZQUISE-L1-SEL 311L.ElmRelay\Diff RMS Meas phase.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPBEE,Diff RMS Meas phase,1.0
Diff RMS Meas I2,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro Bio-Energy.ElmSite\ZSPBEE.ElmSubstat\5.ElmTerm\Cub_1.StaCubic\ZSPBEE_ZQUISE-L1-SEL 311L.ElmRelay\Diff RMS Meas I2.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPBEE,Diff RMS Meas I2,1.0
Diff RMS Meas IG,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro Bio-Energy.ElmSite\ZSPBEE.ElmSubstat\5.ElmTerm\Cub_1.StaCubic\ZSPBEE_ZQUISE-L1-SEL 311L.ElmRelay\Diff RMS Meas IG.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPBEE,Diff RMS Meas IG,1.0
M-Iab/Ibc/Ica,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro Bio-Energy.ElmSite\ZSPBEE.ElmSubstat\5.ElmTerm\Cub_1.StaCubic\ZSPBEE_ZQUISE-L1-SEL 421.ElmRelay\M-Iab/Ibc/Ica.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPBEE,M-Iab/Ibc/Ica,1.0
M-I/U,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro Bio-Energy.ElmSite\ZSPBEE.ElmSubstat\5.ElmTerm\Cub_1.StaCubic\ZSPBEE_ZQUISE-L1-SEL 421.ElmRelay\M-I/U.RelMeasure,0,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPBEE,M-I/U,1.0
