branch_id,branch_base_id,branch_parallel_index,from_bus,to_bus,circuit_id,branch_type,r_pu,x_pu,fmax_mw,in_service_base,closure_flag,series_parameter_status,thermal_limit_status,closure_flag_is_binary,operational_status,closure_semantics_hint,pypsa_v1_component,pypsa_v1_include,tap_ratio_hint,pypsa_v1_mapping_reason,from_bus_in_buses,to_bus_in_buses,source_sheet,source_row_number
WTCEMK__WTMONK__T1,WTCEMK__WTMONK__T1,1,WTCEMK,WTMONK,T1,transformer,0.02538812,1.449848,4.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,476
WTDAJK__WDAJAE__T1,WTDAJK__WDAJAE__T1,1,WTDAJK,WDAJAE,T1,transformer,0.0020725,0.7264256,14.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,397
WTESAK__WCONSF__T1,WTESAK__WCONSF__T1,1,WTESAK,WCONSF,T1,transformer,0.0,0.001,40.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,446
WTFA1K__WFALCK__T1,WTFA1K__WFALCK__T1,1,WTFA1K,WFALCK,T1,transformer,0.00466875,0.09801386,80.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,357
WTFA2K__WFALCK__T1,WTFA2K__WFALCK__T1,1,WTFA2K,WFALCK,T1,transformer,0.00466875,0.09801386,80.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,358
WTFA3K__WFALCK__T1,WTFA3K__WFALCK__T1,1,WTFA3K,WFALCK,T1,transformer,0.00466875,0.09801386,80.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,359
WTIM2E__WCNPEE__L1,WTIM2E__WCNPEE__L1,1,WTIM2E,WCNPEE,L1,line,0.00086394,0.00461743,478.0460228890101,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,135
WTIM2E__WTIM2F__T1,WTIM2E__WTIM2F__T1,1,WTIM2E,WTIM2F,T1,transformer,0.00098,0.08578012,140.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,134
WTIM2F__WXTTIF__L1,WTIM2F__WXTTIF__L1,1,WTIM2F,WXTTIF,L1,line,0.00269277,0.00985517,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,237
WTIMBF__WCAPOF__L1,WTIMBF__WCAPOF__L1,1,WTIMBF,WCAPOF,L1,line,0.0083,0.0305,75.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,133
WTIMBF__WDESPF__L1,WTIMBF__WDESPF__L1,1,WTIMBF,WDESPF,L1,line,0.000374,0.000935,57.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,124
WTIMBF__WTMBBF__L1,WTIMBF__WTMBBF__L1,1,WTIMBF,WTMBBF,L1,line,0.0,0.001,260.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,123
WTIREF__WERIOF__L1,WTIREF__WERIOF__L1,1,WTIREF,WERIOF,L1,line,0.09571,0.1028,34.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,444
WTLANK__WLANGE__T1,WTLANK__WLANGE__T1,1,WTLANK,WLANGE,T1,transformer,0.01760397,0.3473229,23.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,473
WTMBBF__WTIM2F__L1,WTMBBF__WTIM2F__L1,1,WTMBBF,WTIM2F,L1,line,0.00024507,0.00124009,143.41,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,132
WTMI5K__WLMI5E__T1,WTMI5K__WLMI5E__T1,1,WTMI5K,WLMI5E,T1,transformer,0.0013,0.1195729,150.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,5
WTMI6K__WLMI6E__T1,WTMI6K__WLMI6E__T1,1,WTMI6K,WLMI6E,T1,transformer,0.0013,0.1101257,150.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,7
WTMONK__WRZMOK__T1,WTMONK__WRZMOK__T1,1,WTMONK,WRZMOK,T1,transformer,0.1,1.404444,5.0,1,1.2,series_parameter_present,positive_thermal_limit,False,closure_fractional_or_unknown,tap_ratio_like,transformer,True,1.2,transformer_with_tap_ratio,True,True,e_datred,477
WTORGF__WHAIBF__L1,WTORGF__WHAIBF__L1,1,WTORGF,WHAIBF,L1,line,0.01363,0.05136,79.0,0,1,series_parameter_present,positive_thermal_limit,True,out_of_service,binary_switch_state,line,False,,out_of_service_base_case,True,True,e_datred,137
WTRINK__WRINCF__T1,WTRINK__WRINCF__T1,1,WTRINK,WRINCF,T1,transformer,0.1167238,0.7872171,10.1,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,297
WTRJCK__WNAGUF__T1,WTRJCK__WNAGUF__T1,1,WTRJCK,WNAGUF,T1,transformer,0.32,3.746358,1.25,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,321
WTSFVK__WSFELE__T1,WTSFVK__WSFELE__T1,1,WTSFVK,WSFELE,T1,transformer,0.00093,0.04656,250.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,443
WTSYEK__WSYEGF__T1,WTSYEK__WSYEGF__T1,1,WTSYEK,WSYEGF,T1,transformer,0.1333689,0.6463721,15.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,528
WTTA1K__WTAVBE__T1,WTTA1K__WTAVBE__T1,1,WTTA1K,WTAVBE,T1,transformer,0.008,0.2174529,50.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,298
WTTA2K__WTAVBE__T1,WTTA2K__WTAVBE__T1,1,WTTA2K,WTAVBE,T1,transformer,0.00473373,0.1673177,65.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,299
WTVE1K__WGVEGF__T1,WTVE1K__WGVEGF__T1,1,WTVE1K,WGVEGF,T1,transformer,0.00504096,0.0948497823,138.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,382
WTZFPF__WZFSAF__L1,WTZFPF__WZFSAF__L1,1,WTZFPF,WZFSAF,L1,line,0.01403,0.05203,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,454
WUASDE__WIGASE__L2,WUASDE__WIGASE__L2,1,WUASDE,WIGASE,L2,line,0.00632897,0.03202533,317.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,276
WUASDE__WMATAE__L2,WUASDE__WMATAE__L2,1,WUASDE,WMATAE,L2,line,0.00107219,0.0054254,317.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,275
WUMEDF__WPSCEF__L1,WUMEDF__WPSCEF__L1,1,WUMEDF,WPSCEF,L1,line,0.002697,0.009293,64.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,374
WVALBE__WAGUBE__L1,WVALBE__WAGUBE__L1,1,WVALBE,WAGUBE,L1,line,0.0053,0.0224,158.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,523
WVALBE__WVALDE__L1,WVALBE__WVALDE__L1,1,WVALBE,WVALDE,L1,line,0.0,0.0001,316.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,524
WVALDE__WLBARF__T1,WVALDE__WLBARF__T1,1,WVALDE,WLBARF,T1,transformer,0.1,2.057571,5.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,522
WVALDE__WSCNOE__L1,WVALDE__WSCNOE__L1,1,WVALDE,WSCNOE,L1,line,0.01580964,0.05847258,136.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,218
WVALDE__WSCNOE__L2,WVALDE__WSCNOE__L2,1,WVALDE,WSCNOE,L2,line,0.015809,0.058473000000000004,136.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,215
WVALDE__WTVA1K__T1,WVALDE__WTVA1K__T1,1,WVALDE,WTVA1K,T1,transformer,0.01666667,0.295502,30.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,525
WVALDE__WTVA2K__T1,WVALDE__WTVA2K__T1,1,WVALDE,WTVA2K,T1,transformer,0.0167,0.2955002,30.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,526
WVALTF__WZFVAF__L1,WVALTF__WZFVAF__L1,1,WVALTF,WZFVAF,L1,line,0.00329106,0.00507542,45.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,292
WVDU1E__WTIM2E__L1,WVDU1E__WTIM2E__L1,1,WVDU1E,WTIM2E,L1,line,0.00105074,0.00531689,317.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,250
WVDU1E__WVDUAF__T1,WVDU1E__WVDUAF__T1,1,WVDU1E,WVDUAF,T1,transformer,0.00098,0.1057097,138.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,251
WVDUAF__WXGALF__L1,WVDUAF__WXGALF__L1,1,WVDUAF,WXGALF,L1,line,0.010673,0.039062,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,242
WVDUAF__WXMOZF__L1,WVDUAF__WXMOZF__L1,1,WVDUAF,WXMOZF,L1,line,0.00588115,0.02133906,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,243
WVILAE__WSJU2E__L1,WVILAE__WSJU2E__L1,1,WVILAE,WSJU2E,L1,line,0.015656,0.06539299999999999,158.28462,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,676
WVMAOE__WMONCE__L1,WVMAOE__WMONCE__L1,1,WVMAOE,WMONCE,L1,line,0.01627538,0.03134926,158.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,470
WVNOBF__WASOEF__L1,WVNOBF__WASOEF__L1,1,WVNOBF,WASOEF,L1,line,0.01177,0.02268,43.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,639
WVOLGF__WUMEDF__L1,WVOLGF__WUMEDF__L1,1,WVOLGF,WUMEDF,L1,line,0.00419,0.00756,43.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,373
WXABIF__WABISF__L1,WXABIF__WABISF__L1,1,WXABIF,WABISF,L1,line,0.001931,0.003483,43.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,458
WXABIF__WXBDEF__L1,WXABIF__WXBDEF__L1,1,WXABIF,WXBDEF,L1,line,0.026973,0.048664,43.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,459
WXABRF__WAIBAF__L1,WXABRF__WAIBAF__L1,1,WXABRF,WAIBAF,L1,line,0.003303,0.01111,68.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,637
WXABRF__WSCANF__L1,WXABRF__WSCANF__L1,1,WXABRF,WSCANF,L1,line,0.09563869,0.16724289,42.9732,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,621
WXABRF__WXQAZF__L1,WXABRF__WXQAZF__L1,1,WXABRF,WXQAZF,L1,line,0.102756,0.167497,43.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,618
WXADOF__WXARDF__L1,WXADOF__WXARDF__L1,1,WXADOF,WXARDF,L1,line,0.00093,0.003405,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,540
WXADOF__WXZFNF__L1,WXADOF__WXZFNF__L1,1,WXADOF,WXZFNF,L1,line,0.00186,0.006809,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,34
WXAHGF__WAIISF__L1,WXAHGF__WAIISF__L1,1,WXAHGF,WAIISF,L1,line,0.00244,0.00895,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,113
WXAHMF__WAHMIF__L1,WXAHMF__WAHMIF__L1,1,WXAHMF,WAHMIF,L1,line,0.01665,0.02568,45.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,301
WXAHMF__WXCENF__L1,WXAHMF__WXCENF__L1,1,WXAHMF,WXCENF,L1,line,0.05517,0.08509,45.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,302
WXAISF__WAISCF__L1,WXAISF__WAISCF__L1,1,WXAISF,WAISCF,L1,line,0.000245,0.000908,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,549
WXALDF__WADOMF__L1,WXALDF__WADOMF__L1,1,WXALDF,WADOMF,L1,line,0.00247,0.00382,45.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,14
WXALDF__WCOHEF__L1,WXALDF__WCOHEF__L1,1,WXALDF,WCOHEF,L1,line,0.0045,0.01655,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,15
WXALIF__WAISAF__L1,WXALIF__WAISAF__L1,1,WXALIF,WAISAF,L1,line,0.0012,0.0045,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,115
WXALIF__WXAHGF__L1,WXALIF__WXAHGF__L1,1,WXALIF,WXAHGF,L1,line,0.0059,0.0216,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,114
WXAORF__WAORIF__L1,WXAORF__WAORIF__L1,1,WXAORF,WAORIF,L1,line,0.02365,0.03647,45.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,184
WXAORF__WTAMAF__L1,WXAORF__WTAMAF__L1,1,WXAORF,WTAMAF,L1,line,0.02365,0.03647,45.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,183
WXAORF__WXBASF__L1,WXAORF__WXBASF__L1,1,WXAORF,WXBASF,L1,line,0.036515,0.01006,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,185
WXAPFF__WXEANF__L1,WXAPFF__WXEANF__L1,1,WXAPFF,WXEANF,L1,line,0.00942,0.01453,45.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,486
WXAPFF__WXOC2F__L1,WXAPFF__WXOC2F__L1,1,WXAPFF,WXOC2F,L1,line,0.00942,0.01453,45.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,485
WXAPPF__WAIUNF__L1,WXAPPF__WAIUNF__L1,1,WXAPPF,WAIUNF,L1,line,0.00132,0.00239,43.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,468
WXAPPF__WXASOF__L1,WXAPPF__WXASOF__L1,1,WXAPPF,WXASOF,L1,line,0.01055,0.03861,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,467
WXAQUF__WTZFPF__L1,WXAQUF__WTZFPF__L1,1,WXAQUF,WTZFPF,L1,line,0.00485,0.01798,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,453
WXARDF__WXCCOF__L1,WXARDF__WXCCOF__L1,1,WXARDF,WXCCOF,L1,line,0.000318,0.001165,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,539
WXARDF__WXTISF__L1,WXARDF__WXTISF__L1,1,WXARDF,WXTISF,L1,line,0.007075,0.025892,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,631
WXASOF__WAISOF__L1,WXASOF__WAISOF__L1,1,WXASOF,WAISOF,L1,line,0.07562,0.13644,43.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,466
WXBA1F__WMLTPF__L1,WXBA1F__WMLTPF__L1,1,WXBA1F,WMLTPF,L1,line,0.013929,0.050978,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,152
WXBA1F__WXCBAF__L1,WXBA1F__WXCBAF__L1,1,WXBA1F,WXCBAF,L1,line,0.0015919999999999999,0.005902,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,151
WXBA2F__WXAD2F__L1,WXBA2F__WXAD2F__L1,1,WXBA2F,WXAD2F,L1,line,0.06777,0.250073,68.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,33
WXBA2F__WXBAYF__L1,WXBA2F__WXBAYF__L1,1,WXBA2F,WXBAYF,L1,line,0.000734,0.002688,79.0,0,1,series_parameter_present,positive_thermal_limit,True,out_of_service,binary_switch_state,line,False,,out_of_service_base_case,True,True,e_datred,32
WXBASF__WBASIF__L1,WXBASF__WBASIF__L1,1,WXBASF,WBASIF,L1,line,0.0071,0.010739,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,187
WXBASF__WXMARF__L1,WXBASF__WXMARF__L1,1,WXBASF,WXMARF,L1,line,0.004406,0.016127,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,186
WXBDEF__WBDERF__L1,WXBDEF__WBDERF__L1,1,WXBDEF,WBDERF,L1,line,0.003478,0.012895,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,460
WXBDEF__WXESPF__L1,WXBDEF__WXESPF__L1,1,WXBDEF,WXESPF,L1,line,0.038611,0.069663,49.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,461
WXBLEF__WGUAYF__L1,WXBLEF__WGUAYF__L1,1,WXBLEF,WGUAYF,L1,line,0.1286,0.1295,34.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,735
WXBLEF__WLROMF__L1,WXBLEF__WLROMF__L1,1,WXBLEF,WLROMF,L1,line,0.117128,0.1909239,34.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,736
WXBMAF__WBAPEF__L1,WXBMAF__WBAPEF__L1,1,WXBMAF,WBAPEF,L1,line,0.00397,0.01306,68.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,564
WXBMAF__WBMATF__L1,WXBMAF__WBMATF__L1,1,WXBMAF,WBMATF,L1,line,0.00606,0.00784,68.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,563
WXBOHF__WHAINF__L1,WXBOHF__WHAINF__L1,1,WXBOHF,WHAINF,L1,line,0.011183,0.04458,71.7069,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,39
WXBOHF__WKDMBF__L1,WXBOHF__WKDMBF__L1,1,WXBOHF,WKDMBF,L1,line,0.008818,0.032792,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,38
WXBPEF__WBOPEF__L1,WXBPEF__WBOPEF__L1,1,WXBPEF,WBOPEF,L1,line,0.0161,0.0249,45.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,385
WXCA1K__WCALAE__T1,WXCA1K__WCALAE__T1,1,WXCA1K,WCALAE,T1,transformer,0.00833,0.2075,60.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,660
WXCABF__WCBYNF__L1,WXCABF__WCBYNF__L1,1,WXCABF,WCBYNF,L1,line,0.004796,0.01778,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,160
WXCABF__WPDIVF__L1,WXCABF__WPDIVF__L1,1,WXCABF,WPDIVF,L1,line,0.014696,0.054485,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,161
WXCABF__WXHNUF__L1,WXCABF__WXHNUF__L1,1,WXCABF,WXHNUF,L1,line,0.002815,0.010303,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,159
