load_id_raw,load_id_canonical_heuristic,resolved_bus_id,bus_resolution_method,source_row_number,time_block_group,time_block_id,time_block_order,hour_block_start_label,snapshot_id,p_set_mw,source_sheet
ZDESPF-D2,WDESPF,WDESPF,unique_bus_in_demanda_smc,64,load_blocks_pdemanda_24h,h_22,22,21:00,h_22,28.22842746,PDemanda
ZDESPF-D2,WDESPF,WDESPF,unique_bus_in_demanda_smc,64,load_blocks_pdemanda_24h,h_23,23,22:00,h_23,27.92348725,PDemanda
ZDESPF-D2,WDESPF,WDESPF,unique_bus_in_demanda_smc,64,load_blocks_pdemanda_24h,h_24,24,23:00,h_24,27.12618962,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,65,load_blocks_pdemanda_24h,h_01,1,00:00,h_01,0.26003,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,65,load_blocks_pdemanda_24h,h_02,2,01:00,h_02,0.3033,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,65,load_blocks_pdemanda_24h,h_03,3,02:00,h_03,0.30856,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,65,load_blocks_pdemanda_24h,h_04,4,03:00,h_04,0.3079,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,65,load_blocks_pdemanda_24h,h_05,5,04:00,h_05,0.31807,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,65,load_blocks_pdemanda_24h,h_06,6,05:00,h_06,0.44719,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,65,load_blocks_pdemanda_24h,h_07,7,06:00,h_07,0.47794,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,65,load_blocks_pdemanda_24h,h_08,8,07:00,h_08,0.50546,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,65,load_blocks_pdemanda_24h,h_09,9,08:00,h_09,0.54182,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,65,load_blocks_pdemanda_24h,h_10,10,09:00,h_10,0.52908,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,65,load_blocks_pdemanda_24h,h_11,11,10:00,h_11,0.46033,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,65,load_blocks_pdemanda_24h,h_12,12,11:00,h_12,0.52812,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,65,load_blocks_pdemanda_24h,h_13,13,12:00,h_13,0.55426,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,65,load_blocks_pdemanda_24h,h_14,14,13:00,h_14,0.55521,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,65,load_blocks_pdemanda_24h,h_15,15,14:00,h_15,0.56206,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,65,load_blocks_pdemanda_24h,h_16,16,15:00,h_16,0.56401,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,65,load_blocks_pdemanda_24h,h_17,17,16:00,h_17,0.50268,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,65,load_blocks_pdemanda_24h,h_18,18,17:00,h_18,0.44954,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,65,load_blocks_pdemanda_24h,h_19,19,18:00,h_19,0.32191,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,65,load_blocks_pdemanda_24h,h_20,20,19:00,h_20,0.37443,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,65,load_blocks_pdemanda_24h,h_21,21,20:00,h_21,0.26295,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,65,load_blocks_pdemanda_24h,h_22,22,21:00,h_22,0.23308,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,65,load_blocks_pdemanda_24h,h_23,23,22:00,h_23,0.23037,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,65,load_blocks_pdemanda_24h,h_24,24,23:00,h_24,0.22784,PDemanda
ZCATAF-D1,WCATAF,WCATAF,unique_bus_in_demanda_smc,66,load_blocks_pdemanda_24h,h_01,1,00:00,h_01,5.168471634,PDemanda
ZCATAF-D1,WCATAF,WCATAF,unique_bus_in_demanda_smc,66,load_blocks_pdemanda_24h,h_02,2,01:00,h_02,5.164059997,PDemanda
ZCATAF-D1,WCATAF,WCATAF,unique_bus_in_demanda_smc,66,load_blocks_pdemanda_24h,h_03,3,02:00,h_03,5.30218051,PDemanda
ZCATAF-D1,WCATAF,WCATAF,unique_bus_in_demanda_smc,66,load_blocks_pdemanda_24h,h_04,4,03:00,h_04,5.306601289,PDemanda
ZCATAF-D1,WCATAF,WCATAF,unique_bus_in_demanda_smc,66,load_blocks_pdemanda_24h,h_05,5,04:00,h_05,4.958919457,PDemanda
ZCATAF-D1,WCATAF,WCATAF,unique_bus_in_demanda_smc,66,load_blocks_pdemanda_24h,h_06,6,05:00,h_06,4.562782108,PDemanda
ZCATAF-D1,WCATAF,WCATAF,unique_bus_in_demanda_smc,66,load_blocks_pdemanda_24h,h_07,7,06:00,h_07,5.332831932,PDemanda
ZCATAF-D1,WCATAF,WCATAF,unique_bus_in_demanda_smc,66,load_blocks_pdemanda_24h,h_08,8,07:00,h_08,6.049158342,PDemanda
ZCATAF-D1,WCATAF,WCATAF,unique_bus_in_demanda_smc,66,load_blocks_pdemanda_24h,h_09,9,08:00,h_09,6.170653646,PDemanda
ZCATAF-D1,WCATAF,WCATAF,unique_bus_in_demanda_smc,66,load_blocks_pdemanda_24h,h_10,10,09:00,h_10,6.253281762,PDemanda
ZCATAF-D1,WCATAF,WCATAF,unique_bus_in_demanda_smc,66,load_blocks_pdemanda_24h,h_11,11,10:00,h_11,6.030889771,PDemanda
ZCATAF-D1,WCATAF,WCATAF,unique_bus_in_demanda_smc,66,load_blocks_pdemanda_24h,h_12,12,11:00,h_12,5.721042402,PDemanda
ZCATAF-D1,WCATAF,WCATAF,unique_bus_in_demanda_smc,66,load_blocks_pdemanda_24h,h_13,13,12:00,h_13,6.704541973,PDemanda
ZCATAF-D1,WCATAF,WCATAF,unique_bus_in_demanda_smc,66,load_blocks_pdemanda_24h,h_14,14,13:00,h_14,6.642660924,PDemanda
ZCATAF-D1,WCATAF,WCATAF,unique_bus_in_demanda_smc,66,load_blocks_pdemanda_24h,h_15,15,14:00,h_15,7.110545135,PDemanda
ZCATAF-D1,WCATAF,WCATAF,unique_bus_in_demanda_smc,66,load_blocks_pdemanda_24h,h_16,16,15:00,h_16,7.163262213,PDemanda
ZCATAF-D1,WCATAF,WCATAF,unique_bus_in_demanda_smc,66,load_blocks_pdemanda_24h,h_17,17,16:00,h_17,6.842140587,PDemanda
ZCATAF-D1,WCATAF,WCATAF,unique_bus_in_demanda_smc,66,load_blocks_pdemanda_24h,h_18,18,17:00,h_18,6.020596437,PDemanda
ZCATAF-D1,WCATAF,WCATAF,unique_bus_in_demanda_smc,66,load_blocks_pdemanda_24h,h_19,19,18:00,h_19,6.092337307,PDemanda
ZCATAF-D1,WCATAF,WCATAF,unique_bus_in_demanda_smc,66,load_blocks_pdemanda_24h,h_20,20,19:00,h_20,6.185392004,PDemanda
ZCATAF-D1,WCATAF,WCATAF,unique_bus_in_demanda_smc,66,load_blocks_pdemanda_24h,h_21,21,20:00,h_21,6.257591845,PDemanda
ZCATAF-D1,WCATAF,WCATAF,unique_bus_in_demanda_smc,66,load_blocks_pdemanda_24h,h_22,22,21:00,h_22,5.848002943,PDemanda
ZCATAF-D1,WCATAF,WCATAF,unique_bus_in_demanda_smc,66,load_blocks_pdemanda_24h,h_23,23,22:00,h_23,5.662546481,PDemanda
ZCATAF-D1,WCATAF,WCATAF,unique_bus_in_demanda_smc,66,load_blocks_pdemanda_24h,h_24,24,23:00,h_24,5.475587103,PDemanda
ZABRUF-D1,WABRUF,WABRUF,unique_bus_in_demanda_smc,67,load_blocks_pdemanda_24h,h_01,1,00:00,h_01,9.770688536,PDemanda
ZABRUF-D1,WABRUF,WABRUF,unique_bus_in_demanda_smc,67,load_blocks_pdemanda_24h,h_02,2,01:00,h_02,9.334455235,PDemanda
ZABRUF-D1,WABRUF,WABRUF,unique_bus_in_demanda_smc,67,load_blocks_pdemanda_24h,h_03,3,02:00,h_03,9.017866838,PDemanda
ZABRUF-D1,WABRUF,WABRUF,unique_bus_in_demanda_smc,67,load_blocks_pdemanda_24h,h_04,4,03:00,h_04,8.748592091,PDemanda
ZABRUF-D1,WABRUF,WABRUF,unique_bus_in_demanda_smc,67,load_blocks_pdemanda_24h,h_05,5,04:00,h_05,8.420864807,PDemanda
ZABRUF-D1,WABRUF,WABRUF,unique_bus_in_demanda_smc,67,load_blocks_pdemanda_24h,h_06,6,05:00,h_06,8.015923801,PDemanda
ZABRUF-D1,WABRUF,WABRUF,unique_bus_in_demanda_smc,67,load_blocks_pdemanda_24h,h_07,7,06:00,h_07,7.481225085,PDemanda
ZABRUF-D1,WABRUF,WABRUF,unique_bus_in_demanda_smc,67,load_blocks_pdemanda_24h,h_08,8,07:00,h_08,6.823588206,PDemanda
ZABRUF-D1,WABRUF,WABRUF,unique_bus_in_demanda_smc,67,load_blocks_pdemanda_24h,h_09,9,08:00,h_09,6.785642886,PDemanda
ZABRUF-D1,WABRUF,WABRUF,unique_bus_in_demanda_smc,67,load_blocks_pdemanda_24h,h_10,10,09:00,h_10,7.061379934,PDemanda
ZABRUF-D1,WABRUF,WABRUF,unique_bus_in_demanda_smc,67,load_blocks_pdemanda_24h,h_11,11,10:00,h_11,7.361655811,PDemanda
ZABRUF-D1,WABRUF,WABRUF,unique_bus_in_demanda_smc,67,load_blocks_pdemanda_24h,h_12,12,11:00,h_12,7.807893137,PDemanda
ZABRUF-D1,WABRUF,WABRUF,unique_bus_in_demanda_smc,67,load_blocks_pdemanda_24h,h_13,13,12:00,h_13,8.142379119,PDemanda
ZABRUF-D1,WABRUF,WABRUF,unique_bus_in_demanda_smc,67,load_blocks_pdemanda_24h,h_14,14,13:00,h_14,8.443509669,PDemanda
ZABRUF-D1,WABRUF,WABRUF,unique_bus_in_demanda_smc,67,load_blocks_pdemanda_24h,h_15,15,14:00,h_15,8.560110081,PDemanda
ZABRUF-D1,WABRUF,WABRUF,unique_bus_in_demanda_smc,67,load_blocks_pdemanda_24h,h_16,16,15:00,h_16,8.713525586,PDemanda
ZABRUF-D1,WABRUF,WABRUF,unique_bus_in_demanda_smc,67,load_blocks_pdemanda_24h,h_17,17,16:00,h_17,9.129375098,PDemanda
ZABRUF-D1,WABRUF,WABRUF,unique_bus_in_demanda_smc,67,load_blocks_pdemanda_24h,h_18,18,17:00,h_18,9.271625026,PDemanda
ZABRUF-D1,WABRUF,WABRUF,unique_bus_in_demanda_smc,67,load_blocks_pdemanda_24h,h_19,19,18:00,h_19,9.627322952,PDemanda
ZABRUF-D1,WABRUF,WABRUF,unique_bus_in_demanda_smc,67,load_blocks_pdemanda_24h,h_20,20,19:00,h_20,9.973012329,PDemanda
ZABRUF-D1,WABRUF,WABRUF,unique_bus_in_demanda_smc,67,load_blocks_pdemanda_24h,h_21,21,20:00,h_21,10.75800062,PDemanda
ZABRUF-D1,WABRUF,WABRUF,unique_bus_in_demanda_smc,67,load_blocks_pdemanda_24h,h_22,22,21:00,h_22,10.75055283,PDemanda
ZABRUF-D1,WABRUF,WABRUF,unique_bus_in_demanda_smc,67,load_blocks_pdemanda_24h,h_23,23,22:00,h_23,10.91183472,PDemanda
ZABRUF-D1,WABRUF,WABRUF,unique_bus_in_demanda_smc,67,load_blocks_pdemanda_24h,h_24,24,23:00,h_24,10.79440099,PDemanda
ZBAYOF-D1,WBAYOF,WBAYOF,unique_bus_in_demanda_smc,68,load_blocks_pdemanda_24h,h_01,1,00:00,h_01,12.07740567,PDemanda
ZBAYOF-D1,WBAYOF,WBAYOF,unique_bus_in_demanda_smc,68,load_blocks_pdemanda_24h,h_02,2,01:00,h_02,11.6214194,PDemanda
ZBAYOF-D1,WBAYOF,WBAYOF,unique_bus_in_demanda_smc,68,load_blocks_pdemanda_24h,h_03,3,02:00,h_03,10.99286925,PDemanda
ZBAYOF-D1,WBAYOF,WBAYOF,unique_bus_in_demanda_smc,68,load_blocks_pdemanda_24h,h_04,4,03:00,h_04,10.4657799,PDemanda
ZBAYOF-D1,WBAYOF,WBAYOF,unique_bus_in_demanda_smc,68,load_blocks_pdemanda_24h,h_05,5,04:00,h_05,8.984846155,PDemanda
ZBAYOF-D1,WBAYOF,WBAYOF,unique_bus_in_demanda_smc,68,load_blocks_pdemanda_24h,h_06,6,05:00,h_06,9.602029259,PDemanda
ZBAYOF-D1,WBAYOF,WBAYOF,unique_bus_in_demanda_smc,68,load_blocks_pdemanda_24h,h_07,7,06:00,h_07,8.421522565,PDemanda
ZBAYOF-D1,WBAYOF,WBAYOF,unique_bus_in_demanda_smc,68,load_blocks_pdemanda_24h,h_08,8,07:00,h_08,7.426106273,PDemanda
ZBAYOF-D1,WBAYOF,WBAYOF,unique_bus_in_demanda_smc,68,load_blocks_pdemanda_24h,h_09,9,08:00,h_09,7.202530465,PDemanda
ZBAYOF-D1,WBAYOF,WBAYOF,unique_bus_in_demanda_smc,68,load_blocks_pdemanda_24h,h_10,10,09:00,h_10,7.44136268,PDemanda
ZBAYOF-D1,WBAYOF,WBAYOF,unique_bus_in_demanda_smc,68,load_blocks_pdemanda_24h,h_11,11,10:00,h_11,6.22493003,PDemanda
ZBAYOF-D1,WBAYOF,WBAYOF,unique_bus_in_demanda_smc,68,load_blocks_pdemanda_24h,h_12,12,11:00,h_12,6.130382012,PDemanda
ZBAYOF-D1,WBAYOF,WBAYOF,unique_bus_in_demanda_smc,68,load_blocks_pdemanda_24h,h_13,13,12:00,h_13,6.866263156,PDemanda
ZBAYOF-D1,WBAYOF,WBAYOF,unique_bus_in_demanda_smc,68,load_blocks_pdemanda_24h,h_14,14,13:00,h_14,5.905289023,PDemanda
ZBAYOF-D1,WBAYOF,WBAYOF,unique_bus_in_demanda_smc,68,load_blocks_pdemanda_24h,h_15,15,14:00,h_15,0.026006202,PDemanda
ZBAYOF-D1,WBAYOF,WBAYOF,unique_bus_in_demanda_smc,68,load_blocks_pdemanda_24h,h_16,16,15:00,h_16,5.584435775,PDemanda
ZBAYOF-D1,WBAYOF,WBAYOF,unique_bus_in_demanda_smc,68,load_blocks_pdemanda_24h,h_17,17,16:00,h_17,10.014769,PDemanda
ZBAYOF-D1,WBAYOF,WBAYOF,unique_bus_in_demanda_smc,68,load_blocks_pdemanda_24h,h_18,18,17:00,h_18,9.83179699,PDemanda
ZBAYOF-D1,WBAYOF,WBAYOF,unique_bus_in_demanda_smc,68,load_blocks_pdemanda_24h,h_19,19,18:00,h_19,9.956407225,PDemanda
ZBAYOF-D1,WBAYOF,WBAYOF,unique_bus_in_demanda_smc,68,load_blocks_pdemanda_24h,h_20,20,19:00,h_20,10.7793031,PDemanda
ZBAYOF-D1,WBAYOF,WBAYOF,unique_bus_in_demanda_smc,68,load_blocks_pdemanda_24h,h_21,21,20:00,h_21,11.7183083,PDemanda
ZBAYOF-D1,WBAYOF,WBAYOF,unique_bus_in_demanda_smc,68,load_blocks_pdemanda_24h,h_22,22,21:00,h_22,12.25461949,PDemanda
ZBAYOF-D1,WBAYOF,WBAYOF,unique_bus_in_demanda_smc,68,load_blocks_pdemanda_24h,h_23,23,22:00,h_23,12.69509831,PDemanda
ZBAYOF-D1,WBAYOF,WBAYOF,unique_bus_in_demanda_smc,68,load_blocks_pdemanda_24h,h_24,24,23:00,h_24,12.70101584,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,69,load_blocks_pdemanda_24h,h_01,1,00:00,h_01,9.062197447,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,69,load_blocks_pdemanda_24h,h_02,2,01:00,h_02,9.188174872,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,69,load_blocks_pdemanda_24h,h_03,3,02:00,h_03,8.880738614,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,69,load_blocks_pdemanda_24h,h_04,4,03:00,h_04,8.419101447,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,69,load_blocks_pdemanda_24h,h_05,5,04:00,h_05,7.988274613,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,69,load_blocks_pdemanda_24h,h_06,6,05:00,h_06,7.552379284,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,69,load_blocks_pdemanda_24h,h_07,7,06:00,h_07,7.705861598,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,69,load_blocks_pdemanda_24h,h_08,8,07:00,h_08,7.508151363,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,69,load_blocks_pdemanda_24h,h_09,9,08:00,h_09,7.669820041,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,69,load_blocks_pdemanda_24h,h_10,10,09:00,h_10,8.113308145,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,69,load_blocks_pdemanda_24h,h_11,11,10:00,h_11,7.829110759,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,69,load_blocks_pdemanda_24h,h_12,12,11:00,h_12,7.764581636,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,69,load_blocks_pdemanda_24h,h_13,13,12:00,h_13,7.721587382,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,69,load_blocks_pdemanda_24h,h_14,14,13:00,h_14,7.614799143,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,69,load_blocks_pdemanda_24h,h_15,15,14:00,h_15,7.841390053,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,69,load_blocks_pdemanda_24h,h_16,16,15:00,h_16,8.290212039,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,69,load_blocks_pdemanda_24h,h_17,17,16:00,h_17,8.397489495,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,69,load_blocks_pdemanda_24h,h_18,18,17:00,h_18,9.024300885,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,69,load_blocks_pdemanda_24h,h_19,19,18:00,h_19,8.923081691,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,69,load_blocks_pdemanda_24h,h_20,20,19:00,h_20,9.334971915,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,69,load_blocks_pdemanda_24h,h_21,21,20:00,h_21,9.410110867,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,69,load_blocks_pdemanda_24h,h_22,22,21:00,h_22,9.521209338,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,69,load_blocks_pdemanda_24h,h_23,23,22:00,h_23,9.601283168,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,69,load_blocks_pdemanda_24h,h_24,24,23:00,h_24,9.603181837,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,70,load_blocks_pdemanda_24h,h_01,1,00:00,h_01,1.3,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,70,load_blocks_pdemanda_24h,h_02,2,01:00,h_02,1.3,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,70,load_blocks_pdemanda_24h,h_03,3,02:00,h_03,1.3,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,70,load_blocks_pdemanda_24h,h_04,4,03:00,h_04,1.3,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,70,load_blocks_pdemanda_24h,h_05,5,04:00,h_05,1.3,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,70,load_blocks_pdemanda_24h,h_06,6,05:00,h_06,1.3,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,70,load_blocks_pdemanda_24h,h_07,7,06:00,h_07,1.3,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,70,load_blocks_pdemanda_24h,h_08,8,07:00,h_08,1.3,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,70,load_blocks_pdemanda_24h,h_09,9,08:00,h_09,1.3,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,70,load_blocks_pdemanda_24h,h_10,10,09:00,h_10,1.3,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,70,load_blocks_pdemanda_24h,h_11,11,10:00,h_11,1.3,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,70,load_blocks_pdemanda_24h,h_12,12,11:00,h_12,1.3,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,70,load_blocks_pdemanda_24h,h_13,13,12:00,h_13,1.3,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,70,load_blocks_pdemanda_24h,h_14,14,13:00,h_14,1.3,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,70,load_blocks_pdemanda_24h,h_15,15,14:00,h_15,1.3,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,70,load_blocks_pdemanda_24h,h_16,16,15:00,h_16,1.3,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,70,load_blocks_pdemanda_24h,h_17,17,16:00,h_17,1.3,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,70,load_blocks_pdemanda_24h,h_18,18,17:00,h_18,1.3,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,70,load_blocks_pdemanda_24h,h_19,19,18:00,h_19,1.3,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,70,load_blocks_pdemanda_24h,h_20,20,19:00,h_20,1.3,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,70,load_blocks_pdemanda_24h,h_21,21,20:00,h_21,1.3,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,70,load_blocks_pdemanda_24h,h_22,22,21:00,h_22,1.3,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,70,load_blocks_pdemanda_24h,h_23,23,22:00,h_23,1.3,PDemanda
ZCBYNF-D1,WCBYNF,WCBYNF,unique_bus_in_demanda_smc,70,load_blocks_pdemanda_24h,h_24,24,23:00,h_24,1.3,PDemanda
ZZALCF-D1,WZALCF,WZFALF,unique_bus_in_demanda_smc,71,load_blocks_pdemanda_24h,h_01,1,00:00,h_01,20.89515477,PDemanda
ZZALCF-D1,WZALCF,WZFALF,unique_bus_in_demanda_smc,71,load_blocks_pdemanda_24h,h_02,2,01:00,h_02,20.32147576,PDemanda
ZZALCF-D1,WZALCF,WZFALF,unique_bus_in_demanda_smc,71,load_blocks_pdemanda_24h,h_03,3,02:00,h_03,19.40389834,PDemanda
ZZALCF-D1,WZALCF,WZFALF,unique_bus_in_demanda_smc,71,load_blocks_pdemanda_24h,h_04,4,03:00,h_04,18.82443972,PDemanda
ZZALCF-D1,WZALCF,WZFALF,unique_bus_in_demanda_smc,71,load_blocks_pdemanda_24h,h_05,5,04:00,h_05,18.26070795,PDemanda
ZZALCF-D1,WZALCF,WZFALF,unique_bus_in_demanda_smc,71,load_blocks_pdemanda_24h,h_06,6,05:00,h_06,17.79233098,PDemanda
ZZALCF-D1,WZALCF,WZFALF,unique_bus_in_demanda_smc,71,load_blocks_pdemanda_24h,h_07,7,06:00,h_07,16.30706509,PDemanda
ZZALCF-D1,WZALCF,WZFALF,unique_bus_in_demanda_smc,71,load_blocks_pdemanda_24h,h_08,8,07:00,h_08,15.78034763,PDemanda
ZZALCF-D1,WZALCF,WZFALF,unique_bus_in_demanda_smc,71,load_blocks_pdemanda_24h,h_09,9,08:00,h_09,15.12217848,PDemanda
ZZALCF-D1,WZALCF,WZFALF,unique_bus_in_demanda_smc,71,load_blocks_pdemanda_24h,h_10,10,09:00,h_10,13.81515798,PDemanda
ZZALCF-D1,WZALCF,WZFALF,unique_bus_in_demanda_smc,71,load_blocks_pdemanda_24h,h_11,11,10:00,h_11,14.42616068,PDemanda
ZZALCF-D1,WZALCF,WZFALF,unique_bus_in_demanda_smc,71,load_blocks_pdemanda_24h,h_12,12,11:00,h_12,16.91268606,PDemanda
ZZALCF-D1,WZALCF,WZFALF,unique_bus_in_demanda_smc,71,load_blocks_pdemanda_24h,h_13,13,12:00,h_13,19.71656825,PDemanda
ZZALCF-D1,WZALCF,WZFALF,unique_bus_in_demanda_smc,71,load_blocks_pdemanda_24h,h_14,14,13:00,h_14,20.11986568,PDemanda
ZZALCF-D1,WZALCF,WZFALF,unique_bus_in_demanda_smc,71,load_blocks_pdemanda_24h,h_15,15,14:00,h_15,20.06430503,PDemanda
ZZALCF-D1,WZALCF,WZFALF,unique_bus_in_demanda_smc,71,load_blocks_pdemanda_24h,h_16,16,15:00,h_16,19.77825266,PDemanda
ZZALCF-D1,WZALCF,WZFALF,unique_bus_in_demanda_smc,71,load_blocks_pdemanda_24h,h_17,17,16:00,h_17,19.2538022,PDemanda
ZZALCF-D1,WZALCF,WZFALF,unique_bus_in_demanda_smc,71,load_blocks_pdemanda_24h,h_18,18,17:00,h_18,19.50655271,PDemanda
ZZALCF-D1,WZALCF,WZFALF,unique_bus_in_demanda_smc,71,load_blocks_pdemanda_24h,h_19,19,18:00,h_19,20.23353624,PDemanda
ZZALCF-D1,WZALCF,WZFALF,unique_bus_in_demanda_smc,71,load_blocks_pdemanda_24h,h_20,20,19:00,h_20,21.31307985,PDemanda
ZZALCF-D1,WZALCF,WZFALF,unique_bus_in_demanda_smc,71,load_blocks_pdemanda_24h,h_21,21,20:00,h_21,22.07446778,PDemanda
ZZALCF-D1,WZALCF,WZFALF,unique_bus_in_demanda_smc,71,load_blocks_pdemanda_24h,h_22,22,21:00,h_22,22.6669815,PDemanda
ZZALCF-D1,WZALCF,WZFALF,unique_bus_in_demanda_smc,71,load_blocks_pdemanda_24h,h_23,23,22:00,h_23,22.80689173,PDemanda
ZZALCF-D1,WZALCF,WZFALF,unique_bus_in_demanda_smc,71,load_blocks_pdemanda_24h,h_24,24,23:00,h_24,21.73455251,PDemanda
ZPDIVF-D1,WPDIVF,WPDIVF,unique_bus_in_demanda_smc,72,load_blocks_pdemanda_24h,h_01,1,00:00,h_01,2.217689172,PDemanda
