loc_name,for_name,outserv,zona,area,red,ruta,typ_id,barra_i,barra_i_for,barra_i_kV,barra_i_id,barra_j,barra_j_for,barra_j_kV,barra_j_id,long_km,num_paralelas,I_nom_kA,R1_ohm,X1_ohm,R0_ohm,X0_ohm,B1_uS,B0_uS,G1_uS
69 kV Canabacoa – Playa Dorada_c,ZDPEDF_ZXZGUF-L1,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Canabacoa – Playa Dorada_c.ElmLne,P.MADERA TP-IG 50 P/69 - 4/0 ACSR,Tap ZF Gurabo,WXZGUF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap ZF Gurabo.ElmTerm,Tap Don Pedro,WXDPEF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Don Pedro.ElmTerm,3.5899999141693115,1,0.3569999933242798,0.9427714943885803,1.7009608745574951,2.391859531402588,5.555129528045654,12.902993202209473,7.119029521942139,-1.9928502815565527e-16
69 kV Canabacoa – Unión Médica_c,ZUMEDF_ZVOLGF-L1,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Canabacoa – Unión Médica_c.ElmLne,P.MADERA TP-IG 55 P/69 - 4/0 ACSR,Tap Villa Olga,WXVOLF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Villa Olga.ElmTerm,69 kV Unión Médica,WUMEDF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Unión Médica.ElmTerm,0.7599999904632568,1,0.3569999933242798,0.19958385825157166,0.3600918650627136,0.5062161087989807,1.1764850616455078,2.730656147003174,1.480805516242981,1.2656542321908107e-16
69 kV Derivación E León Jiménez_d,ZELJIF_ZXPPRF-L1,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Derivación E León Jiménez_d.ElmLne,P.MADERA TP-IG 50 P/69 - 4/0 ACSR,Tap Pastas Princesa,WXPPRF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Pastas Princesa.ElmTerm,69 kV E León Jiménez,WELJIF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV E León Jiménez.ElmTerm,2.450000047683716,1,0.3569999933242798,0.6433956027030945,1.160822868347168,1.6323275566101074,3.7911055088043213,8.8056640625,4.858390808105469,-1.3600232316355964e-16
69 kV Derivación E León Jiménez_b,ZMVCIF_ZZLICF-L1,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Derivación E León Jiménez_b.ElmLne,P.MADERA TP-IG 50 P/69 - 4/0 ACSR,Tap Molinos del Valle,WXMVCF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Molinos del Valle.ElmTerm,Tap ZF Licey,WXZLIF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap ZF Licey.ElmTerm,0.23999999463558197,1,0.3569999933242798,0.06302651017904282,0.11371325701475143,0.1599014699459076,0.37137356400489807,0.8625956177711487,0.47592398524284363,-1.3322675997716858e-17
69 kV Canabacoa – Playa Dorada_b,ZDPEDF_ZXMVCF-L1,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Canabacoa – Playa Dorada_b.ElmLne,P.MADERA TP-IG 50 P/69 - 4/0 ACSR,Tap Licey,WXLICF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Licey.ElmTerm,Tap Don Pedro,WXDPEF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Don Pedro.ElmTerm,2.940000057220459,1,0.3569999933242798,0.7720747590065002,1.3929874897003174,1.9587931632995605,4.549326419830322,10.566797256469727,5.830069065093994,-1.6320278779627156e-16
69 kV Sosúa 2 – Sabaneta de Yásica_e,ZCABAF_ZSYASF-L1,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Sosúa 2 – Sabaneta de Yásica_e.ElmLne,P.MADERA TP-IG 50 P/69 - 559 AAAC,Tap Cabarete,WXCBRF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Cabarete.ElmTerm,69 kV Sabaneta de Yásica,WSYASF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Sabaneta de Yásica.ElmTerm,10.5,1,0.6629999876022339,1.2237542867660522,4.478771209716797,5.502070426940918,15.902647972106934,41.23259353637695,21.5091552734375,-2.914335439641036e-16
69 kV Sosúa 2 – Sabaneta de Yásica_c,ZSOSUF_ZXASOF-L1,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Sosúa 2 – Sabaneta de Yásica_c.ElmLne,P.MADERA TP-IG 50 P/69 - 559 AAAC,Tap Acueducto de Sosúa,WXASOF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Acueducto de Sosúa.ElmTerm,Tap Sosúa,WXSOSF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Sosúa.ElmTerm,3.25,1,0.6629999876022339,0.3787810802459717,1.3862862586975098,1.703021764755249,4.922248363494873,12.762469291687012,6.657595634460449,-9.020562075079397e-17
69 kV Playa Dorada – Sosúa 2_b,ZXAPPF_ZXASOF-L1,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Playa Dorada – Sosúa 2_b.ElmLne,P.MADERA TP-IG 50 P/69 - 559 AAAC,Tap Aeropuerto de Puerto Plata,WXAPPF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Aeropuerto de Puerto Plata.ElmTerm,Tap 1 Sosúa 2,WXSO1F,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap 1 Sosúa 2.ElmTerm,2.7899999618530273,1,0.6629999876022339,0.32516899704933167,1.1900734901428223,1.4619786739349365,4.225560665130615,10.95608901977539,5.71528959274292,-7.743805490881348e-17
69 kV Playa Dorada – Sosúa 2_a,ZPDORF_ZXAPPF-L1,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Playa Dorada – Sosúa 2_a.ElmLne,P.MADERA TP-IG 50 P/69 - 559 AAAC,1,,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\ZPDORF.ElmSubstat\1.ElmTerm,Tap Aeropuerto de Puerto Plata,WXAPPF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Aeropuerto de Puerto Plata.ElmTerm,11.829999923706055,1,0.6629999876022339,1.378763198852539,5.046082019805908,6.198998928070068,17.916982650756836,46.455387115478516,24.2336483001709,-3.283484574153077e-16
69 kV Derivación Caribbean Ind Park,ZCIPAF_ZXCCIF-L1,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Derivación Caribbean Ind Park.ElmLne,P.MADERA TP-IG 50 P/69 - 2/0 ACSR,Tap Parque Industrial,WXPICF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Parque Industrial.ElmTerm,69 kV Caribbean Ind Park,WCIPAF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Caribbean Ind Park.ElmTerm,0.5199999809265137,1,0.26499998569488525,0.2167414128780365,0.2555622458457947,0.4266371726989746,0.8138262629508972,1.797727346420288,1.0091279745101929,-3.608224697682861e-17
69 kV Derivación Maimón,ZMAIMF_ZXMAIF-L1,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Derivación Maimón.ElmLne,P.MADERA TP-IG 50 P/69 - 4/0 AAAC,Tap Maimón,WXMAIF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Maimón.ElmTerm,69 kV Maimón,WMAIMF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Maimón.ElmTerm,0.28999999165534973,1,0.3799999952316284,0.08909682929515839,0.13740351796150208,0.20615407824516296,0.44874307513237,1.028944730758667,0.570988655090332,3.2196466787687254e-17
69 kV SFM – El Chivo_b,ZECHIF_ZXECHF-L1,0,CIBAO NORESTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV SFM – El Chivo_b.ElmLne,P.MADERA TP-IG 50 P/69 - 559 AAAC,Tap El Chivo,WXECHF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap El Chivo.ElmTerm,69 kV El Chivo,WECHIF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\ZECHIF.ElmSubstat\69 kV El Chivo.ElmTerm,1.409999966621399,1,0.6629999876022339,0.16433271765708923,0.6014349460601807,0.738849401473999,2.135498523712158,5.536948204040527,2.8883721828460693,-3.913536069159448e-17
69 kV Derivación Grupo Ramos SFM,ZGRSFF_ZXGRSF-L1,0,CIBAO NORESTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Derivación Grupo Ramos SFM.ElmLne,P.MADERA TVS/1C/69/1xF - 4/0 AAAC,69 kV Grupo Ramos SFM,WGRSFF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Grupo Ramos SFM.ElmTerm,Tap Grupo Ramos,WXGRSF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Grupo Ramos.ElmTerm,0.3100000023841858,1,0.3799999952316284,0.09511981159448624,0.14164841175079346,0.2178090512752533,0.4923577904701233,1.1372257471084595,0.5800044536590576,-3.441691402807765e-17
69 kV Derivación CODAL,ZCODAF_ZXCDLF-L1,0,CIBAO NORESTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Derivación CODAL.ElmLne,P.MADERA TP-IG 50 P/69 - 4/0 AAAC,Tap CODAL,WXCDLF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap CODAL.ElmTerm,69 kV CODAL,WCODAF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\ZCODAF.ElmSubstat\69 kV CODAL.ElmTerm,0.20000000298023224,1,0.3799999952316284,0.061446093022823334,0.09476105123758316,0.14217522740364075,0.3094779849052429,0.7096171379089355,0.3937852680683136,2.2204460823375376e-17
69 kV Pimentel – SFM_b,ZXCDLF_ZXGRSF-L1,0,CIBAO NORESTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Pimentel – SFM_b.ElmLne,P.MADERA TP-IG 55 P/69 - 559 AAAC,Tap Grupo Ramos,WXGRSF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Grupo Ramos.ElmTerm,Tap CODAL,WXCDLF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap CODAL.ElmTerm,3.319999933242798,1,0.6629999876022339,0.3871462941169739,1.4353513717651367,1.7266451120376587,5.0017008781433105,12.859186172485352,6.732786655426025,2.5340840854706553e-16
69 kV Pimentel – SFM_c,ZXECHF_ZXGRSF-L1,0,CIBAO NORESTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Pimentel – SFM_c.ElmLne,P.CONCRETO TVS-1/1C/69/1xF - 559 AAAC,4,,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\SFM.ElmSite\ZSFMAF.ElmSubstat\4.ElmTerm,Tap Grupo Ramos,WXGRSF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Grupo Ramos.ElmTerm,5.420000076293945,1,0.6629999876022339,0.632337212562561,2.2943594455718994,2.7040185928344727,8.354708671569824,21.59757423400879,10.551518440246582,0.0
69 kV Pimentel – Abanico_a,ZPIMEF_ZXPIMF-L1,0,CIBAO NORESTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Pimentel – Abanico_a.ElmLne,P.MADERA TP-IG 50 P/69 - 4/0 CU,3,,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\ZPIMEF.ElmSubstat\3.ElmTerm,Tap Pimentel,WXPIMF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Pimentel.ElmTerm,2.4000000953674316,1,0.47999998927116394,0.45492109656333923,1.1371251344680786,1.423670768737793,3.713728427886963,8.515405654907227,4.725423336029053,2.664535364979494e-16
69 kV Pimentel – Abanico_b,ZAPERF_ZXPI2F-L1,0,CIBAO NORESTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Pimentel – Abanico_b.ElmLne,P.MADERA TP-IG 55 P/69 - 559 AAAC,Tap Pimentel,WXPIMF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Pimentel.ElmTerm,69 kV Abanico PER,WAPERF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Abanico PER.ElmTerm,18.43000030517578,1,0.6629999876022339,2.1491284370422363,7.967929840087891,9.5849609375,27.765466690063477,71.38397979736328,37.37508010864258,1.4067220373720777e-15
69 kV Hatillo – Pimentel_b,ZCOTUF_ZPIMEF-L1,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Hatillo – Pimentel_b.ElmLne,P.MADERA TP-IG 55 P/69 - 4/0 AAAC,Tap Cotuí,WXCOTF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Cotuí.ElmTerm,Tap Cotuí 2,WXTC2F,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Cotuí 2.ElmTerm,4.0,1,0.3799999952316284,1.2289214134216309,1.895220398902893,2.842775344848633,6.1920270919799805,14.187737464904785,7.73928165435791,-2.220446049250313e-16
69 kV Hatillo – Pimentel_a,ZCOTUF_ZHATIF-L1,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Hatillo – Pimentel_a.ElmLne,P.MADERA TP-IG 55 P/69 - 4/0 AAAC,Tap Cotuí,WXCOTF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Cotuí.ElmTerm,Tap Cotuí 3,WXTC3F,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Cotuí 3.ElmTerm,0.10000000149011612,1,0.3799999952316284,0.03072303533554077,0.047380510717630386,0.0710693821310997,0.154800683259964,0.3546934425830841,0.19348204135894775,-5.551115205843844e-18
69 kV Bonao 2 – Hatillo_e,ZLLAGF_ZXCORF-L1,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Bonao 2 – Hatillo_e.ElmLne,P.MADERA TP-IG 50 P/69 - 559 AAAC,Tap CORMIDOM,WXCORF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap CORMIDOM.ElmTerm,Tap Las Lagunas,WXLLAF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Las Lagunas.ElmTerm,10.300000190734863,1,0.6629999876022339,1.2004446983337402,4.393461227416992,5.397268772125244,15.599740982055664,40.44721221923828,21.099456787109375,-2.8588243413493373e-16
69 kV Bonao 2 – Hatillo_d,ZXCORF_ZXMAIF-L1,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Bonao 2 – Hatillo_d.ElmLne,P.MADERA TP-IG 50 P/69 - 559 AAAC,Tap Maimón,WXMAIF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Maimón.ElmTerm,Tap CORMIDOM,WXCORF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap CORMIDOM.ElmTerm,3.09999942779541,1,0.6629999876022339,0.3612988293170929,1.3223036527633667,1.624420404434204,4.695066928863525,12.173430442810059,6.350320816040039,-8.604226852658187e-17
69 kV Bonao 2 – Hatillo_c,ZXMAIF_ZXLCBF-L1,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Bonao 2 – Hatillo_c.ElmLne,P.MADERA TP-IG 50 P/69 - 559 AAAC,Tap La Cumbre Bonao,WXLCBF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap La Cumbre Bonao.ElmTerm,Tap Maimón,WXMAIF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Maimón.ElmTerm,8.420000076293945,1,0.6629999876022339,0.981334388256073,3.591547966003418,4.412136554718018,12.752409934997559,33.064613342285156,17.248294830322266,-2.337019488011778e-16
69 kV Derivación La Cumbre Bonao_a,ZXRARF_ZXLCBF-L1,0,SUR CERCANO,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Derivación La Cumbre Bonao_a.ElmLne,P.MADERA TP-IG 50 P/69 - 4/0 AAAC,Tap La Cumbre Bonao,WXLCBF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap La Cumbre Bonao.ElmTerm,Tap 69 kV Rancho Arriba,WXRARF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap 69 kV Rancho Arriba.ElmTerm,1.1200000047683716,1,0.3799999952316284,0.34409812092781067,0.5306618809700012,0.796181321144104,1.7330766916275024,3.97385573387146,2.20519757270813,1.2434497928741312e-16
69 kV Nagua 2 – Payita,ZNAGUF_ZPAYIF-L1,0,CIBAO NORESTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Nagua 2 – Payita.ElmLne,P.MADERA TP-IG 55 P/69 - 559 AAAC,69 kV Payita,WPAYIF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\ZPAYIF.ElmSubstat\69 kV Payita.ElmTerm,3,,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Nagua.ElmSite\ZNAG2F.ElmSubstat\3.ElmTerm,23.06999969482422,1,0.6629999876022339,2.6902003288269043,9.973962783813477,11.998103141784668,34.755794525146484,89.35585021972656,46.78475570678711,1.760883029761572e-15
69 kV La Vega – Constanza_a,ZLVEGF_ZXJIMF-L1,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV La Vega – Constanza_a.ElmLne,T.ACERO S1/69/1xF-559.5 MCM,6,,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\ZLVEGF.ElmSubstat\6.ElmTerm,Tap Jimenoa,WXJIMF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Jimenoa.ElmTerm,17.700000762939453,1,0.6629999876022339,2.0528955459594727,8.805978775024414,7.497124195098877,25.84280776977539,58.95390319824219,33.127655029296875,-7.369105643586832e-16
69 kV La Vega – Constanza_e,ZCONSF_ZTIREF-L1,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV La Vega – Constanza_e.ElmLne,P.MADERA/69 TH-1G- 2/0 AAAC,69 kV Constanza,WCONSF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Constanza.ElmTerm,Tap Tireo,WXTIRF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Tireo.ElmTerm,6.210000038146973,1,0.2849999964237213,3.032902240753174,3.25766658782959,5.942741394042969,8.070878028869629,19.907712936401367,13.975831031799316,-2.585432016826599e-16
